method,dataset,N,pred_len,seed,MSE,MAE,model_id
coarsening,traffic,862,96,2028,0.39616212248802185,0.26732176542282104,gi_coarsening_traffic_pl96_s2028
coarsening,traffic,862,96,2029,0.39576640725135803,0.2666885554790497,gi_coarsening_traffic_pl96_s2029
coarsening,traffic,862,96,2030,0.39370158314704895,0.2670014202594757,gi_coarsening_traffic_pl96_s2030
coarsening,traffic,862,96,2031,0.39363816380500793,0.2673812210559845,gi_coarsening_traffic_pl96_s2031
coarsening,traffic,862,96,2032,0.3971465528011322,0.2680054008960724,gi_coarsening_traffic_pl96_s2032
coarsening,traffic,862,96,2033,0.39704421162605286,0.2675894796848297,gi_coarsening_traffic_pl96_s2033
coarsening,traffic,862,96,2034,0.3949304521083832,0.2673121988773346,gi_coarsening_traffic_pl96_s2034
coarsening,traffic,862,96,2035,0.3976391851902008,0.26766112446784973,gi_coarsening_traffic_pl96_s2035
coarsening,traffic,862,96,2036,0.39785701036453247,0.2672032117843628,gi_coarsening_traffic_pl96_s2036
coarsening,traffic,862,96,2037,0.3970871567726135,0.26798486709594727,gi_coarsening_traffic_pl96_s2037
coarsening,traffic,862,96,2038,0.3940732777118683,0.26734089851379395,gi_coarsening_traffic_pl96_s2038
coarsening,traffic,862,96,2039,0.39653459191322327,0.2674731910228729,gi_coarsening_traffic_pl96_s2039
coarsening,traffic,862,96,2040,0.39705851674079895,0.2669762969017029,gi_coarsening_traffic_pl96_s2040
coarsening,traffic,862,96,2041,0.3957648277282715,0.26742520928382874,gi_coarsening_traffic_pl96_s2041
coarsening,traffic,862,96,2042,0.3947179615497589,0.2673507034778595,gi_coarsening_traffic_pl96_s2042
coarsening,traffic,862,96,2043,0.3966846168041229,0.2678014039993286,gi_coarsening_traffic_pl96_s2043
coarsening,traffic,862,96,2044,0.39341458678245544,0.26669785380363464,gi_coarsening_traffic_pl96_s2044
coarsening,traffic,862,96,2045,0.3936508595943451,0.26758885383605957,gi_coarsening_traffic_pl96_s2045
coarsening,traffic,862,96,2046,0.398208349943161,0.2672821879386902,gi_coarsening_traffic_pl96_s2046
coarsening,traffic,862,96,2047,0.3947484791278839,0.26712653040885925,gi_coarsening_traffic_pl96_s2047
coarsening,traffic,862,96,2048,0.3934781849384308,0.26712748408317566,gi_coarsening_traffic_pl96_s2048
coarsening,traffic,862,96,2049,0.3964441120624542,0.2675495743751526,gi_coarsening_traffic_pl96_s2049
coarsening,traffic,862,96,2050,0.39918678998947144,0.26798608899116516,gi_coarsening_traffic_pl96_s2050
finch_like,electricity,321,192,2021,0.1624237596988678,0.2542029023170471,gi_finch_like_electricity_pl192_s2021
finch_like,electricity,321,192,2022,0.16211143136024475,0.2536204755306244,gi_finch_like_electricity_pl192_s2022
finch_like,electricity,321,192,2023,0.16211125254631042,0.2538891136646271,gi_finch_like_electricity_pl192_s2023
finch_like,electricity,321,192,2024,0.16341359913349152,0.25539228320121765,gi_finch_like_electricity_pl192_s2024
finch_like,electricity,321,192,2025,0.16042475402355194,0.2511204779148102,gi_finch_like_electricity_pl192_s2025
finch_like,electricity,321,192,2026,0.1604531854391098,0.25129419565200806,gi_finch_like_electricity_pl192_s2026
finch_like,electricity,321,192,2027,0.16141749918460846,0.2531222999095917,gi_finch_like_electricity_pl192_s2027
finch_like,electricity,321,192,2028,0.1617146134376526,0.2530164420604706,gi_finch_like_electricity_pl192_s2028
finch_like,electricity,321,192,2029,0.16183997690677643,0.25301307439804077,gi_finch_like_electricity_pl192_s2029
finch_like,electricity,321,192,2030,0.16139979660511017,0.2529096007347107,gi_finch_like_electricity_pl192_s2030
finch_like,electricity,321,192,2031,0.160323828458786,0.25096726417541504,gi_finch_like_electricity_pl192_s2031
finch_like,electricity,321,192,2032,0.1604355424642563,0.2515126168727875,gi_finch_like_electricity_pl192_s2032
finch_like,electricity,321,192,2033,0.16027356684207916,0.25114017724990845,gi_finch_like_electricity_pl192_s2033
finch_like,electricity,321,192,2034,0.16222944855690002,0.2540522813796997,gi_finch_like_electricity_pl192_s2034
finch_like,electricity,321,192,2035,0.16071340441703796,0.2514268457889557,gi_finch_like_electricity_pl192_s2035
finch_like,electricity,321,192,2036,0.16236315667629242,0.2541675865650177,gi_finch_like_electricity_pl192_s2036
finch_like,electricity,321,192,2037,0.16326983273029327,0.2552874684333801,gi_finch_like_electricity_pl192_s2037
finch_like,electricity,321,192,2038,0.16039155423641205,0.25123679637908936,gi_finch_like_electricity_pl192_s2038
finch_like,electricity,321,192,2039,0.16048626601696014,0.2510729134082794,gi_finch_like_electricity_pl192_s2039
finch_like,electricity,321,192,2040,0.16092786192893982,0.25204190611839294,gi_finch_like_electricity_pl192_s2040
finch_like,electricity,321,192,2041,0.16177357733249664,0.2532222270965576,gi_finch_like_electricity_pl192_s2041
finch_like,electricity,321,192,2042,0.16082094609737396,0.25146692991256714,gi_finch_like_electricity_pl192_s2042
finch_like,electricity,321,192,2043,0.1622648984193802,0.254311740398407,gi_finch_like_electricity_pl192_s2043
finch_like,electricity,321,192,2044,0.1603689342737198,0.2512812316417694,gi_finch_like_electricity_pl192_s2044
finch_like,electricity,321,192,2045,0.16144530475139618,0.25266018509864807,gi_finch_like_electricity_pl192_s2045
finch_like,electricity,321,192,2046,0.1627490371465683,0.25453394651412964,gi_finch_like_electricity_pl192_s2046
finch_like,electricity,321,192,2047,0.16163122653961182,0.2528594732284546,gi_finch_like_electricity_pl192_s2047
finch_like,electricity,321,192,2048,0.1639549881219864,0.25586485862731934,gi_finch_like_electricity_pl192_s2048
finch_like,electricity,321,192,2049,0.16053418815135956,0.25151604413986206,gi_finch_like_electricity_pl192_s2049
finch_like,electricity,321,192,2050,0.16036085784435272,0.2514592409133911,gi_finch_like_electricity_pl192_s2050
finch_like,electricity,321,336,2021,0.1791253685951233,0.27104318141937256,gi_finch_like_electricity_pl336_s2021
finch_like,electricity,321,336,2022,0.18063649535179138,0.27348873019218445,gi_finch_like_electricity_pl336_s2022
finch_like,electricity,321,336,2023,0.1793598234653473,0.2720924913883209,gi_finch_like_electricity_pl336_s2023
finch_like,electricity,321,336,2024,0.17932194471359253,0.27211928367614746,gi_finch_like_electricity_pl336_s2024
finch_like,electricity,321,336,2025,0.17827627062797546,0.2709204852581024,gi_finch_like_electricity_pl336_s2025
finch_like,electricity,321,336,2026,0.17992299795150757,0.2723313570022583,gi_finch_like_electricity_pl336_s2026
finch_like,electricity,321,336,2027,0.17786411941051483,0.2703593969345093,gi_finch_like_electricity_pl336_s2027
finch_like,electricity,321,336,2028,0.17941877245903015,0.2717013359069824,gi_finch_like_electricity_pl336_s2028
finch_like,electricity,321,336,2029,0.1808764934539795,0.27351731061935425,gi_finch_like_electricity_pl336_s2029
finch_like,electricity,321,336,2030,0.17918291687965393,0.27184346318244934,gi_finch_like_electricity_pl336_s2030
finch_like,electricity,321,336,2031,0.18059810996055603,0.272720068693161,gi_finch_like_electricity_pl336_s2031
finch_like,electricity,321,336,2032,0.18042129278182983,0.27314621210098267,gi_finch_like_electricity_pl336_s2032
finch_like,electricity,321,336,2033,0.1788668930530548,0.27149727940559387,gi_finch_like_electricity_pl336_s2033
finch_like,electricity,321,336,2034,0.1787218302488327,0.2712562680244446,gi_finch_like_electricity_pl336_s2034
finch_like,electricity,321,336,2035,0.17937391996383667,0.2722420394420624,gi_finch_like_electricity_pl336_s2035
finch_like,electricity,321,336,2036,0.17839902639389038,0.27005431056022644,gi_finch_like_electricity_pl336_s2036
finch_like,electricity,321,336,2037,0.17956997454166412,0.27250802516937256,gi_finch_like_electricity_pl336_s2037
finch_like,electricity,321,336,2038,0.17844851315021515,0.27079159021377563,gi_finch_like_electricity_pl336_s2038
finch_like,electricity,321,336,2039,0.17874841392040253,0.27138879895210266,gi_finch_like_electricity_pl336_s2039
finch_like,electricity,321,336,2040,0.179779514670372,0.2725012004375458,gi_finch_like_electricity_pl336_s2040
finch_like,electricity,321,336,2041,0.17894145846366882,0.27131912112236023,gi_finch_like_electricity_pl336_s2041
finch_like,electricity,321,336,2042,0.17907722294330597,0.27154943346977234,gi_finch_like_electricity_pl336_s2042
finch_like,electricity,321,336,2043,0.1795630156993866,0.27193066477775574,gi_finch_like_electricity_pl336_s2043
finch_like,electricity,321,336,2044,0.17957164347171783,0.2725047469139099,gi_finch_like_electricity_pl336_s2044
finch_like,electricity,321,336,2045,0.17977425456047058,0.27216923236846924,gi_finch_like_electricity_pl336_s2045
finch_like,electricity,321,336,2046,0.18079684674739838,0.2736022472381592,gi_finch_like_electricity_pl336_s2046
finch_like,electricity,321,336,2047,0.17848776280879974,0.27083826065063477,gi_finch_like_electricity_pl336_s2047
finch_like,electricity,321,336,2048,0.17969633638858795,0.2721692621707916,gi_finch_like_electricity_pl336_s2048
finch_like,electricity,321,336,2049,0.1789904236793518,0.2719775438308716,gi_finch_like_electricity_pl336_s2049
finch_like,electricity,321,336,2050,0.18070799112319946,0.2735476791858673,gi_finch_like_electricity_pl336_s2050
finch_like,electricity,321,720,2021,0.21040940284729004,0.3008578419685364,gi_finch_like_electricity_pl720_s2021
finch_like,electricity,321,720,2022,0.21246019005775452,0.30297282338142395,gi_finch_like_electricity_pl720_s2022
finch_like,electricity,321,720,2023,0.211477592587471,0.301105260848999,gi_finch_like_electricity_pl720_s2023
finch_like,electricity,321,720,2024,0.2091071456670761,0.2992425560951233,gi_finch_like_electricity_pl720_s2024
finch_like,electricity,321,720,2025,0.21349237859249115,0.3030454218387604,gi_finch_like_electricity_pl720_s2025
finch_like,electricity,321,720,2026,0.21282069385051727,0.3014664947986603,gi_finch_like_electricity_pl720_s2026
finch_like,electricity,321,720,2027,0.2119012176990509,0.30084365606307983,gi_finch_like_electricity_pl720_s2027
finch_like,electricity,321,720,2028,0.20903120934963226,0.2998146712779999,gi_finch_like_electricity_pl720_s2028
finch_like,electricity,321,720,2029,0.21194475889205933,0.30205652117729187,gi_finch_like_electricity_pl720_s2029
finch_like,electricity,321,720,2030,0.21459107100963593,0.30450788140296936,gi_finch_like_electricity_pl720_s2030
finch_like,electricity,321,720,2031,0.20862527191638947,0.29931649565696716,gi_finch_like_electricity_pl720_s2031
finch_like,electricity,321,720,2032,0.21097645163536072,0.3015981614589691,gi_finch_like_electricity_pl720_s2032
finch_like,electricity,321,720,2033,0.20861199498176575,0.2988913357257843,gi_finch_like_electricity_pl720_s2033
finch_like,electricity,321,720,2034,0.20946699380874634,0.29899320006370544,gi_finch_like_electricity_pl720_s2034
finch_like,electricity,321,720,2035,0.21763846278190613,0.3046806752681732,gi_finch_like_electricity_pl720_s2035
finch_like,electricity,321,720,2036,0.2108929455280304,0.3010455369949341,gi_finch_like_electricity_pl720_s2036
finch_like,electricity,321,720,2037,0.21187083423137665,0.30194762349128723,gi_finch_like_electricity_pl720_s2037
finch_like,electricity,321,720,2038,0.20945966243743896,0.2997250258922577,gi_finch_like_electricity_pl720_s2038
finch_like,electricity,321,720,2039,0.2095288634300232,0.3000449538230896,gi_finch_like_electricity_pl720_s2039
finch_like,electricity,321,720,2040,0.21054284274578094,0.30108022689819336,gi_finch_like_electricity_pl720_s2040
finch_like,electricity,321,720,2041,0.20947764813899994,0.2991964519023895,gi_finch_like_electricity_pl720_s2041
finch_like,electricity,321,720,2042,0.20783096551895142,0.29754242300987244,gi_finch_like_electricity_pl720_s2042
finch_like,electricity,321,720,2043,0.2128719836473465,0.3003782629966736,gi_finch_like_electricity_pl720_s2043
finch_like,electricity,321,720,2044,0.20977185666561127,0.3005175292491913,gi_finch_like_electricity_pl720_s2044
finch_like,electricity,321,720,2045,0.21203292906284332,0.3030237555503845,gi_finch_like_electricity_pl720_s2045
finch_like,electricity,321,720,2046,0.21108949184417725,0.30087587237358093,gi_finch_like_electricity_pl720_s2046
finch_like,electricity,321,720,2047,0.21326415240764618,0.3034542202949524,gi_finch_like_electricity_pl720_s2047
finch_like,electricity,321,720,2048,0.2101958841085434,0.30044105648994446,gi_finch_like_electricity_pl720_s2048
finch_like,electricity,321,720,2049,0.2107134759426117,0.3017948269844055,gi_finch_like_electricity_pl720_s2049
finch_like,electricity,321,720,2050,0.21195095777511597,0.3024096190929413,gi_finch_like_electricity_pl720_s2050
finch_like,electricity,321,96,2021,0.1441086083650589,0.2372087687253952,gi_finch_like_electricity_pl96_s2021
finch_like,electricity,321,96,2022,0.14481289684772491,0.23756635189056396,gi_finch_like_electricity_pl96_s2022
finch_like,electricity,321,96,2023,0.14402355253696442,0.23743100464344025,gi_finch_like_electricity_pl96_s2023
finch_like,electricity,321,96,2024,0.1441345512866974,0.236947700381279,gi_finch_like_electricity_pl96_s2024
finch_like,electricity,321,96,2025,0.14433224499225616,0.23717235028743744,gi_finch_like_electricity_pl96_s2025
finch_like,electricity,321,96,2026,0.14417554438114166,0.23725350201129913,gi_finch_like_electricity_pl96_s2026
finch_like,electricity,321,96,2027,0.14416472613811493,0.2370525747537613,gi_finch_like_electricity_pl96_s2027
finch_like,electricity,321,96,2028,0.14463886618614197,0.2374068945646286,gi_finch_like_electricity_pl96_s2028
finch_like,electricity,321,96,2029,0.14468929171562195,0.23751260340213776,gi_finch_like_electricity_pl96_s2029
finch_like,electricity,321,96,2030,0.14440596103668213,0.23738162219524384,gi_finch_like_electricity_pl96_s2030
finch_like,electricity,321,96,2031,0.1444469392299652,0.23728640377521515,gi_finch_like_electricity_pl96_s2031
finch_like,electricity,321,96,2032,0.1444515436887741,0.23732177913188934,gi_finch_like_electricity_pl96_s2032
finch_like,electricity,321,96,2033,0.14443956315517426,0.23723356425762177,gi_finch_like_electricity_pl96_s2033
finch_like,electricity,321,96,2034,0.14480362832546234,0.23781058192253113,gi_finch_like_electricity_pl96_s2034
finch_like,electricity,321,96,2035,0.1449582576751709,0.237908273935318,gi_finch_like_electricity_pl96_s2035
finch_like,electricity,321,96,2036,0.14400865137577057,0.23696064949035645,gi_finch_like_electricity_pl96_s2036
finch_like,electricity,321,96,2037,0.14431241154670715,0.23721015453338623,gi_finch_like_electricity_pl96_s2037
finch_like,electricity,321,96,2038,0.14434881508350372,0.23714463412761688,gi_finch_like_electricity_pl96_s2038
finch_like,electricity,321,96,2039,0.14430005848407745,0.2373802810907364,gi_finch_like_electricity_pl96_s2039
finch_like,electricity,321,96,2040,0.14457090198993683,0.23745861649513245,gi_finch_like_electricity_pl96_s2040
finch_like,electricity,321,96,2041,0.14430835843086243,0.2370072901248932,gi_finch_like_electricity_pl96_s2041
finch_like,electricity,321,96,2042,0.14435692131519318,0.23735098540782928,gi_finch_like_electricity_pl96_s2042
finch_like,electricity,321,96,2043,0.1443989872932434,0.23727986216545105,gi_finch_like_electricity_pl96_s2043
finch_like,electricity,321,96,2044,0.1445547342300415,0.2376733124256134,gi_finch_like_electricity_pl96_s2044
finch_like,electricity,321,96,2045,0.14452619850635529,0.23759523034095764,gi_finch_like_electricity_pl96_s2045
finch_like,electricity,321,96,2046,0.14441503584384918,0.23708726465702057,gi_finch_like_electricity_pl96_s2046
finch_like,electricity,321,96,2047,0.14437563717365265,0.23746681213378906,gi_finch_like_electricity_pl96_s2047
finch_like,electricity,321,96,2048,0.14436323940753937,0.23723885416984558,gi_finch_like_electricity_pl96_s2048
finch_like,electricity,321,96,2049,0.14469043910503387,0.2373683750629425,gi_finch_like_electricity_pl96_s2049
finch_like,electricity,321,96,2050,0.14428077638149261,0.23701541125774384,gi_finch_like_electricity_pl96_s2050
finch_like,solar_AL,137,192,2021,0.23585310578346252,0.26200634241104126,gi_finch_like_solar_AL_pl192_s2021
finch_like,solar_AL,137,192,2022,0.2343577742576599,0.26015275716781616,gi_finch_like_solar_AL_pl192_s2022
finch_like,solar_AL,137,192,2023,0.23557892441749573,0.2610447108745575,gi_finch_like_solar_AL_pl192_s2023
finch_like,solar_AL,137,192,2024,0.23762717843055725,0.26312321424484253,gi_finch_like_solar_AL_pl192_s2024
finch_like,solar_AL,137,192,2025,0.23611080646514893,0.2616462707519531,gi_finch_like_solar_AL_pl192_s2025
finch_like,solar_AL,137,192,2026,0.23290061950683594,0.25891879200935364,gi_finch_like_solar_AL_pl192_s2026
finch_like,solar_AL,137,192,2027,0.23615586757659912,0.2613331377506256,gi_finch_like_solar_AL_pl192_s2027
finch_like,solar_AL,137,192,2028,0.23572173714637756,0.2613299489021301,gi_finch_like_solar_AL_pl192_s2028
finch_like,solar_AL,137,192,2029,0.23625916242599487,0.26194125413894653,gi_finch_like_solar_AL_pl192_s2029
finch_like,solar_AL,137,192,2030,0.2377433329820633,0.2626641094684601,gi_finch_like_solar_AL_pl192_s2030
finch_like,solar_AL,137,192,2031,0.23515896499156952,0.26188358664512634,gi_finch_like_solar_AL_pl192_s2031
finch_like,solar_AL,137,192,2032,0.2367546260356903,0.2627500891685486,gi_finch_like_solar_AL_pl192_s2032
finch_like,solar_AL,137,192,2033,0.23307478427886963,0.25995388627052307,gi_finch_like_solar_AL_pl192_s2033
finch_like,solar_AL,137,192,2034,0.23330473899841309,0.260487824678421,gi_finch_like_solar_AL_pl192_s2034
finch_like,solar_AL,137,192,2035,0.2377646118402481,0.2625211775302887,gi_finch_like_solar_AL_pl192_s2035
finch_like,solar_AL,137,192,2036,0.23626214265823364,0.2631721794605255,gi_finch_like_solar_AL_pl192_s2036
finch_like,solar_AL,137,192,2037,0.23605062067508698,0.26151880621910095,gi_finch_like_solar_AL_pl192_s2037
finch_like,solar_AL,137,192,2038,0.2352491319179535,0.26154789328575134,gi_finch_like_solar_AL_pl192_s2038
finch_like,solar_AL,137,192,2039,0.23781360685825348,0.26274573802948,gi_finch_like_solar_AL_pl192_s2039
finch_like,solar_AL,137,192,2040,0.23682399094104767,0.26269760727882385,gi_finch_like_solar_AL_pl192_s2040
finch_like,solar_AL,137,192,2041,0.23782159388065338,0.2624361515045166,gi_finch_like_solar_AL_pl192_s2041
finch_like,solar_AL,137,192,2042,0.23869004845619202,0.2633171081542969,gi_finch_like_solar_AL_pl192_s2042
finch_like,solar_AL,137,192,2043,0.23661701381206512,0.26219451427459717,gi_finch_like_solar_AL_pl192_s2043
finch_like,solar_AL,137,192,2044,0.23617735505104065,0.26214808225631714,gi_finch_like_solar_AL_pl192_s2044
finch_like,solar_AL,137,192,2045,0.23564311861991882,0.2616884708404541,gi_finch_like_solar_AL_pl192_s2045
finch_like,solar_AL,137,192,2046,0.23511604964733124,0.2616071403026581,gi_finch_like_solar_AL_pl192_s2046
finch_like,solar_AL,137,192,2047,0.23590365052223206,0.2619869112968445,gi_finch_like_solar_AL_pl192_s2047
finch_like,solar_AL,137,192,2048,0.23789648711681366,0.262998104095459,gi_finch_like_solar_AL_pl192_s2048
finch_like,solar_AL,137,192,2049,0.23926737904548645,0.26280930638313293,gi_finch_like_solar_AL_pl192_s2049
finch_like,solar_AL,137,192,2050,0.23553267121315002,0.2614935338497162,gi_finch_like_solar_AL_pl192_s2050
finch_like,solar_AL,137,336,2021,0.24840134382247925,0.2720228135585785,gi_finch_like_solar_AL_pl336_s2021
finch_like,solar_AL,137,336,2022,0.24792799353599548,0.27202048897743225,gi_finch_like_solar_AL_pl336_s2022
finch_like,solar_AL,137,336,2023,0.2466292679309845,0.2714588940143585,gi_finch_like_solar_AL_pl336_s2023
finch_like,solar_AL,137,336,2024,0.24775266647338867,0.2720445990562439,gi_finch_like_solar_AL_pl336_s2024
finch_like,solar_AL,137,336,2025,0.24780413508415222,0.27188700437545776,gi_finch_like_solar_AL_pl336_s2025
finch_like,solar_AL,137,336,2026,0.24674680829048157,0.2706238925457001,gi_finch_like_solar_AL_pl336_s2026
finch_like,solar_AL,137,336,2027,0.24906137585639954,0.2724083364009857,gi_finch_like_solar_AL_pl336_s2027
finch_like,solar_AL,137,336,2028,0.24839238822460175,0.27250829339027405,gi_finch_like_solar_AL_pl336_s2028
finch_like,solar_AL,137,336,2029,0.2487245500087738,0.272524356842041,gi_finch_like_solar_AL_pl336_s2029
finch_like,solar_AL,137,336,2030,0.2479284703731537,0.2726607024669647,gi_finch_like_solar_AL_pl336_s2030
finch_like,solar_AL,137,336,2031,0.24884027242660522,0.27268877625465393,gi_finch_like_solar_AL_pl336_s2031
finch_like,solar_AL,137,336,2032,0.24839769303798676,0.2724308371543884,gi_finch_like_solar_AL_pl336_s2032
finch_like,solar_AL,137,336,2033,0.24806177616119385,0.2721201181411743,gi_finch_like_solar_AL_pl336_s2033
finch_like,solar_AL,137,336,2034,0.24759678542613983,0.2715521454811096,gi_finch_like_solar_AL_pl336_s2034
finch_like,solar_AL,137,336,2035,0.24870455265045166,0.27177315950393677,gi_finch_like_solar_AL_pl336_s2035
finch_like,solar_AL,137,336,2036,0.24848347902297974,0.2721622884273529,gi_finch_like_solar_AL_pl336_s2036
finch_like,solar_AL,137,336,2037,0.24786953628063202,0.27187275886535645,gi_finch_like_solar_AL_pl336_s2037
finch_like,solar_AL,137,336,2038,0.24800880253314972,0.27203425765037537,gi_finch_like_solar_AL_pl336_s2038
finch_like,solar_AL,137,336,2039,0.24765516817569733,0.27200689911842346,gi_finch_like_solar_AL_pl336_s2039
finch_like,solar_AL,137,336,2040,0.24706536531448364,0.27156931161880493,gi_finch_like_solar_AL_pl336_s2040
finch_like,solar_AL,137,336,2041,0.24748937785625458,0.27190980315208435,gi_finch_like_solar_AL_pl336_s2041
finch_like,solar_AL,137,336,2042,0.24772626161575317,0.27202481031417847,gi_finch_like_solar_AL_pl336_s2042
finch_like,solar_AL,137,336,2043,0.24899867177009583,0.2726646065711975,gi_finch_like_solar_AL_pl336_s2043
finch_like,solar_AL,137,336,2044,0.24713930487632751,0.27166566252708435,gi_finch_like_solar_AL_pl336_s2044
finch_like,solar_AL,137,336,2045,0.24832361936569214,0.2725721299648285,gi_finch_like_solar_AL_pl336_s2045
finch_like,solar_AL,137,336,2046,0.25103747844696045,0.2746345102787018,gi_finch_like_solar_AL_pl336_s2046
finch_like,solar_AL,137,336,2047,0.24795663356781006,0.2723354697227478,gi_finch_like_solar_AL_pl336_s2047
finch_like,solar_AL,137,336,2048,0.2455510050058365,0.27063292264938354,gi_finch_like_solar_AL_pl336_s2048
finch_like,solar_AL,137,336,2049,0.24779875576496124,0.2719971835613251,gi_finch_like_solar_AL_pl336_s2049
finch_like,solar_AL,137,336,2050,0.2481357753276825,0.27222469449043274,gi_finch_like_solar_AL_pl336_s2050
finch_like,solar_AL,137,720,2021,0.25065040588378906,0.274844229221344,gi_finch_like_solar_AL_pl720_s2021
finch_like,solar_AL,137,720,2022,0.2517608106136322,0.2749615013599396,gi_finch_like_solar_AL_pl720_s2022
finch_like,solar_AL,137,720,2023,0.2511288821697235,0.27533045411109924,gi_finch_like_solar_AL_pl720_s2023
finch_like,solar_AL,137,720,2024,0.2504757046699524,0.27464041113853455,gi_finch_like_solar_AL_pl720_s2024
finch_like,solar_AL,137,720,2025,0.25042325258255005,0.274728924036026,gi_finch_like_solar_AL_pl720_s2025
finch_like,solar_AL,137,720,2026,0.2502821087837219,0.27419689297676086,gi_finch_like_solar_AL_pl720_s2026
finch_like,solar_AL,137,720,2027,0.25170788168907166,0.27532583475112915,gi_finch_like_solar_AL_pl720_s2027
finch_like,solar_AL,137,720,2028,0.2518261671066284,0.2753544747829437,gi_finch_like_solar_AL_pl720_s2028
finch_like,solar_AL,137,720,2029,0.2509463429450989,0.27473393082618713,gi_finch_like_solar_AL_pl720_s2029
finch_like,solar_AL,137,720,2030,0.2504706084728241,0.274675190448761,gi_finch_like_solar_AL_pl720_s2030
finch_like,solar_AL,137,720,2031,0.25050511956214905,0.27442479133605957,gi_finch_like_solar_AL_pl720_s2031
finch_like,solar_AL,137,720,2032,0.2523277997970581,0.27539724111557007,gi_finch_like_solar_AL_pl720_s2032
finch_like,solar_AL,137,720,2033,0.25098639726638794,0.2750624120235443,gi_finch_like_solar_AL_pl720_s2033
finch_like,solar_AL,137,720,2034,0.2505129873752594,0.27446117997169495,gi_finch_like_solar_AL_pl720_s2034
finch_like,solar_AL,137,720,2035,0.2512332797050476,0.27456116676330566,gi_finch_like_solar_AL_pl720_s2035
finch_like,solar_AL,137,720,2036,0.2502706050872803,0.27414947748184204,gi_finch_like_solar_AL_pl720_s2036
finch_like,solar_AL,137,720,2037,0.2520768344402313,0.27520155906677246,gi_finch_like_solar_AL_pl720_s2037
finch_like,solar_AL,137,720,2038,0.25072982907295227,0.2743188738822937,gi_finch_like_solar_AL_pl720_s2038
finch_like,solar_AL,137,720,2039,0.25101932883262634,0.27477455139160156,gi_finch_like_solar_AL_pl720_s2039
finch_like,solar_AL,137,720,2040,0.251316100358963,0.27511703968048096,gi_finch_like_solar_AL_pl720_s2040
finch_like,solar_AL,137,720,2041,0.2510139048099518,0.27454912662506104,gi_finch_like_solar_AL_pl720_s2041
finch_like,solar_AL,137,720,2042,0.250399112701416,0.2744588851928711,gi_finch_like_solar_AL_pl720_s2042
finch_like,solar_AL,137,720,2043,0.2513462007045746,0.2747034728527069,gi_finch_like_solar_AL_pl720_s2043
finch_like,solar_AL,137,720,2044,0.25074344873428345,0.27460113167762756,gi_finch_like_solar_AL_pl720_s2044
finch_like,solar_AL,137,720,2045,0.25125136971473694,0.27491307258605957,gi_finch_like_solar_AL_pl720_s2045
finch_like,solar_AL,137,720,2046,0.2499907910823822,0.2747150659561157,gi_finch_like_solar_AL_pl720_s2046
finch_like,solar_AL,137,720,2047,0.25152045488357544,0.27485528588294983,gi_finch_like_solar_AL_pl720_s2047
finch_like,solar_AL,137,720,2048,0.25026455521583557,0.27427932620048523,gi_finch_like_solar_AL_pl720_s2048
finch_like,solar_AL,137,720,2049,0.2503357231616974,0.2744533121585846,gi_finch_like_solar_AL_pl720_s2049
finch_like,solar_AL,137,720,2050,0.2513394355773926,0.27488747239112854,gi_finch_like_solar_AL_pl720_s2050
finch_like,solar_AL,137,96,2021,0.20484723150730133,0.237052321434021,gi_finch_like_solar_AL_pl96_s2021
finch_like,solar_AL,137,96,2022,0.2065575122833252,0.2372373342514038,gi_finch_like_solar_AL_pl96_s2022
finch_like,solar_AL,137,96,2023,0.20229586958885193,0.23607657849788666,gi_finch_like_solar_AL_pl96_s2023
finch_like,solar_AL,137,96,2024,0.20615264773368835,0.23698006570339203,gi_finch_like_solar_AL_pl96_s2024
finch_like,solar_AL,137,96,2025,0.2062421292066574,0.2380833774805069,gi_finch_like_solar_AL_pl96_s2025
finch_like,solar_AL,137,96,2026,0.20312188565731049,0.23637160658836365,gi_finch_like_solar_AL_pl96_s2026
finch_like,solar_AL,137,96,2027,0.2056245058774948,0.2375582456588745,gi_finch_like_solar_AL_pl96_s2027
finch_like,solar_AL,137,96,2028,0.2062002718448639,0.2382710576057434,gi_finch_like_solar_AL_pl96_s2028
finch_like,solar_AL,137,96,2029,0.2019207626581192,0.23552699387073517,gi_finch_like_solar_AL_pl96_s2029
finch_like,solar_AL,137,96,2030,0.20294761657714844,0.23614637553691864,gi_finch_like_solar_AL_pl96_s2030
finch_like,solar_AL,137,96,2031,0.19775889813899994,0.23384980857372284,gi_finch_like_solar_AL_pl96_s2031
finch_like,solar_AL,137,96,2032,0.2062077671289444,0.23726199567317963,gi_finch_like_solar_AL_pl96_s2032
finch_like,solar_AL,137,96,2033,0.20480497181415558,0.23627659678459167,gi_finch_like_solar_AL_pl96_s2033
finch_like,solar_AL,137,96,2034,0.20292320847511292,0.23612572252750397,gi_finch_like_solar_AL_pl96_s2034
finch_like,solar_AL,137,96,2035,0.20309129357337952,0.2361646145582199,gi_finch_like_solar_AL_pl96_s2035
finch_like,solar_AL,137,96,2036,0.20141398906707764,0.23676885664463043,gi_finch_like_solar_AL_pl96_s2036
finch_like,solar_AL,137,96,2037,0.2041180282831192,0.23724226653575897,gi_finch_like_solar_AL_pl96_s2037
finch_like,solar_AL,137,96,2038,0.2026163786649704,0.23631177842617035,gi_finch_like_solar_AL_pl96_s2038
