method,dataset,pred_len,seed,epoch1_train_loss,final_mse,is_anomaly,is_cohesion
anti_clustering,electricity,192,2021,0.2095223,0.16159380972385406,False,False
anti_clustering,electricity,192,2022,0.2099989,0.16178713738918304,False,False
anti_clustering,electricity,192,2023,0.2099666,0.16127091646194458,False,False
anti_clustering,electricity,192,2024,0.2101384,0.16173113882541656,False,False
anti_clustering,electricity,192,2025,0.2099102,0.1612311452627182,False,False
anti_clustering,electricity,192,2026,0.2103309,0.16235525906085968,False,False
anti_clustering,electricity,192,2027,0.2098431,0.16132032871246338,False,False
anti_clustering,electricity,192,2028,0.2100248,0.16174733638763428,False,False
anti_clustering,electricity,192,2029,0.2103538,0.1616656333208084,False,False
anti_clustering,electricity,192,2030,0.2095133,0.16161584854125977,False,False
anti_clustering,electricity,192,2031,0.2098955,0.1617872416973114,False,False
anti_clustering,electricity,192,2032,0.2101617,0.1649903506040573,False,False
anti_clustering,electricity,192,2033,0.2104257,0.16211159527301788,False,False
anti_clustering,electricity,192,2034,0.2102925,0.16578225791454315,False,False
anti_clustering,electricity,192,2035,0.209751,0.16139331459999084,False,False
anti_clustering,electricity,192,2036,0.2100545,0.16198506951332092,False,False
anti_clustering,electricity,192,2037,0.2100767,0.16155970096588135,False,False
anti_clustering,electricity,192,2038,0.2104217,0.16488417983055115,False,False
anti_clustering,electricity,192,2039,0.2110274,0.16544470191001892,False,False
anti_clustering,electricity,192,2040,0.2097632,0.16167248785495758,False,False
anti_clustering,electricity,192,2041,0.2089978,0.16227827966213226,False,False
anti_clustering,electricity,192,2042,0.2103425,0.16472427546977997,False,False
anti_clustering,electricity,192,2043,0.2097362,0.1617911458015442,False,False
anti_clustering,electricity,192,2044,0.2099565,0.16161344945430756,False,False
anti_clustering,electricity,192,2045,0.2099405,0.1630241870880127,False,False
anti_clustering,electricity,192,2046,0.2097698,0.1622527688741684,False,False
anti_clustering,electricity,192,2047,0.2098477,0.16189245879650116,False,False
anti_clustering,electricity,192,2048,0.2089737,0.16328191757202148,False,False
anti_clustering,electricity,192,2049,0.2091533,0.1615263819694519,False,False
anti_clustering,electricity,192,2050,0.2100184,0.1617269515991211,False,False
anti_clustering,electricity,336,2021,0.2339887,0.17748819291591644,False,False
anti_clustering,electricity,336,2022,0.23381,0.179804265499115,False,False
anti_clustering,electricity,336,2023,0.2342496,0.17825156450271606,False,False
anti_clustering,electricity,336,2024,0.2348499,0.17645832896232605,False,False
anti_clustering,electricity,336,2025,0.2336157,0.18026061356067657,False,False
anti_clustering,electricity,336,2026,0.2341888,0.176123708486557,False,False
anti_clustering,electricity,336,2027,0.2341914,0.1775302141904831,False,False
anti_clustering,electricity,336,2028,0.2344793,0.17970703542232513,False,False
anti_clustering,electricity,336,2029,0.2345896,0.17943184077739716,False,False
anti_clustering,electricity,336,2030,0.2345062,0.17984309792518616,False,False
anti_clustering,electricity,336,2031,0.2347813,0.17791762948036194,False,False
anti_clustering,electricity,336,2032,0.2344241,0.18097786605358124,False,False
anti_clustering,electricity,336,2033,0.2347177,0.17757055163383484,False,False
anti_clustering,electricity,336,2034,0.2343386,0.18137948215007782,False,False
anti_clustering,electricity,336,2035,0.2336358,0.1775977462530136,False,False
anti_clustering,electricity,336,2036,0.2341824,0.1776903122663498,False,False
anti_clustering,electricity,336,2037,0.2348762,0.1794833391904831,False,False
anti_clustering,electricity,336,2038,0.2345277,0.17805390059947968,False,False
anti_clustering,electricity,336,2039,0.2345809,0.180147185921669,False,False
anti_clustering,electricity,336,2040,0.2345292,0.17739713191986084,False,False
anti_clustering,electricity,336,2041,0.2342788,0.17779532074928284,False,False
anti_clustering,electricity,336,2042,0.2351983,0.1801677942276001,False,False
anti_clustering,electricity,336,2043,0.2337649,0.17927442491054535,False,False
anti_clustering,electricity,336,2044,0.2336063,0.17606711387634277,False,False
anti_clustering,electricity,336,2045,0.2336606,0.17825394868850708,False,False
anti_clustering,electricity,336,2046,0.2349497,0.1789376586675644,False,False
anti_clustering,electricity,336,2047,0.2349019,0.1796960085630417,False,False
anti_clustering,electricity,336,2048,0.2343809,0.17991456389427185,False,False
anti_clustering,electricity,336,2049,0.2335624,0.17941880226135254,False,False
anti_clustering,electricity,336,2050,0.2350432,0.17981509864330292,False,False
anti_clustering,electricity,720,2021,0.2859359,0.2140554040670395,False,False
anti_clustering,electricity,720,2022,0.2853041,0.21571043133735657,False,False
anti_clustering,electricity,720,2023,0.2852002,0.21285030245780945,False,False
anti_clustering,electricity,720,2024,0.2854033,0.2142597734928131,False,False
anti_clustering,electricity,720,2025,0.2853991,0.21628032624721527,False,False
anti_clustering,electricity,720,2026,0.2862633,0.21294042468070984,False,False
anti_clustering,electricity,720,2027,0.2856737,0.21300962567329407,False,False
anti_clustering,electricity,720,2028,0.2859008,0.21416820585727692,False,False
anti_clustering,electricity,720,2029,0.285828,0.21673047542572021,False,False
anti_clustering,electricity,720,2030,0.2856117,0.21369366347789764,False,False
anti_clustering,electricity,720,2031,0.2853617,0.2143624871969223,False,False
anti_clustering,electricity,720,2032,0.2855419,0.21734356880187988,False,False
anti_clustering,electricity,720,2033,0.2861524,0.21613289415836334,False,False
anti_clustering,electricity,720,2034,0.285481,0.21483907103538513,False,False
anti_clustering,electricity,720,2035,0.285549,0.21580077707767487,False,False
anti_clustering,electricity,720,2036,0.2861908,0.2159116417169571,False,False
anti_clustering,electricity,720,2037,0.2857789,0.21436728537082672,False,False
anti_clustering,electricity,720,2038,0.2857129,0.2114429771900177,False,False
anti_clustering,electricity,720,2039,0.2862313,0.21573427319526672,False,False
anti_clustering,electricity,720,2040,0.2856275,0.2148844599723816,False,False
anti_clustering,electricity,720,2041,0.2858764,0.21599362790584564,False,False
anti_clustering,electricity,720,2042,0.2859075,0.2119789719581604,False,False
anti_clustering,electricity,720,2043,0.2857815,0.21631169319152832,False,False
anti_clustering,electricity,720,2044,0.2856631,0.21176360547542572,False,False
anti_clustering,electricity,720,2045,0.2860767,0.21252557635307312,False,False
anti_clustering,electricity,720,2046,0.2851327,0.21224015951156616,False,False
anti_clustering,electricity,720,2047,0.2855974,0.22138726711273193,False,False
anti_clustering,electricity,720,2048,0.2857835,0.21690520644187927,False,False
anti_clustering,electricity,720,2049,0.2852898,0.21334241330623627,False,False
anti_clustering,electricity,720,2050,0.2862386,0.21646378934383392,False,False
anti_clustering,electricity,96,2021,0.2026806,0.1465039700269699,False,False
anti_clustering,electricity,96,2022,0.2021851,0.14660003781318665,False,False
anti_clustering,electricity,96,2023,0.2023704,0.14661812782287598,False,False
anti_clustering,electricity,96,2024,0.2029003,0.1467052847146988,False,False
anti_clustering,electricity,96,2025,0.2025971,0.14687524735927582,False,False
anti_clustering,electricity,96,2026,0.2036434,0.14711634814739227,False,False
anti_clustering,electricity,96,2027,0.20246,0.14677219092845917,False,False
anti_clustering,electricity,96,2028,0.2023558,0.1468423306941986,False,False
anti_clustering,electricity,96,2029,0.2038128,0.1471272110939026,False,False
anti_clustering,electricity,96,2030,0.2023864,0.1471216380596161,False,False
anti_clustering,electricity,96,2031,0.2035177,0.14709869027137756,False,False
anti_clustering,electricity,96,2032,0.2037037,0.1460554003715515,False,False
anti_clustering,electricity,96,2033,0.2031447,0.14684197306632996,False,False
anti_clustering,electricity,96,2034,0.2035957,0.14791573584079742,False,False
anti_clustering,electricity,96,2035,0.2031059,0.14656546711921692,False,False
anti_clustering,electricity,96,2036,0.2037606,0.14824984967708588,False,False
anti_clustering,electricity,96,2037,0.2022856,0.147126704454422,False,False
anti_clustering,electricity,96,2038,0.2030364,0.1460731029510498,False,False
anti_clustering,electricity,96,2039,0.2029781,0.146724134683609,False,False
anti_clustering,electricity,96,2040,0.2030495,0.14715330302715302,False,False
anti_clustering,electricity,96,2041,0.2022957,0.1475028693675995,False,False
anti_clustering,electricity,96,2042,0.2041021,0.14649106562137604,False,False
anti_clustering,electricity,96,2043,0.203055,0.14725202322006226,False,False
anti_clustering,electricity,96,2044,0.2033975,0.14732146263122559,False,False
anti_clustering,electricity,96,2045,0.2031514,0.14683659374713898,False,False
anti_clustering,electricity,96,2046,0.2023304,0.14736410975456238,False,False
anti_clustering,electricity,96,2047,0.202511,0.14715006947517395,False,False
anti_clustering,electricity,96,2048,0.2028269,0.1470901370048523,False,False
anti_clustering,electricity,96,2049,0.2034916,0.1473490446805954,False,False
anti_clustering,electricity,96,2050,0.2028237,0.14661358296871185,False,False
anti_clustering,solar_AL,192,2021,0.2867212,0.23337166011333466,False,False
anti_clustering,solar_AL,192,2022,0.2877792,0.23240475356578827,False,False
anti_clustering,solar_AL,192,2023,0.2860224,0.23177462816238403,False,False
anti_clustering,solar_AL,192,2024,0.2872851,0.23520152270793915,False,False
anti_clustering,solar_AL,192,2025,0.2841457,0.2332223504781723,False,False
anti_clustering,solar_AL,192,2026,0.2857143,0.2320975810289383,False,False
anti_clustering,solar_AL,192,2027,0.2862752,0.23384185135364532,False,False
anti_clustering,solar_AL,192,2028,0.2849667,0.2372957170009613,False,False
anti_clustering,solar_AL,192,2029,0.2869128,0.2343963235616684,False,False
anti_clustering,solar_AL,192,2030,0.2864087,0.23424090445041656,False,False
anti_clustering,solar_AL,192,2031,0.2871462,0.23196488618850708,False,False
anti_clustering,solar_AL,192,2032,0.2870501,0.234686478972435,False,False
anti_clustering,solar_AL,192,2033,0.2847579,0.23582831025123596,False,False
anti_clustering,solar_AL,192,2034,0.2866795,0.23287658393383026,False,False
anti_clustering,solar_AL,192,2035,0.2859134,0.23495402932167053,False,False
anti_clustering,solar_AL,192,2036,0.2841673,0.23777221143245697,False,False
anti_clustering,solar_AL,192,2037,0.2860007,0.23397131264209747,False,False
anti_clustering,solar_AL,192,2038,0.287492,0.23326623439788818,False,False
anti_clustering,solar_AL,192,2039,0.2848983,0.23773089051246643,False,False
anti_clustering,solar_AL,192,2040,0.2865239,0.23572401702404022,False,False
anti_clustering,solar_AL,192,2041,0.2872703,0.23406772315502167,False,False
anti_clustering,solar_AL,192,2042,0.2857935,0.23778679966926575,False,False
anti_clustering,solar_AL,192,2043,0.2855576,0.23475290834903717,False,False
anti_clustering,solar_AL,192,2044,0.2864911,0.23557700216770172,False,False
anti_clustering,solar_AL,192,2045,0.2852228,0.23456105589866638,False,False
anti_clustering,solar_AL,192,2046,0.2865177,0.23368167877197266,False,False
anti_clustering,solar_AL,192,2047,0.2858269,0.23523709177970886,False,False
anti_clustering,solar_AL,192,2048,0.2847561,0.2355634868144989,False,False
anti_clustering,solar_AL,192,2049,0.2866778,0.2374393790960312,False,False
anti_clustering,solar_AL,192,2050,0.2861944,0.23691444098949432,False,False
anti_clustering,solar_AL,336,2021,0.298679,0.24800245463848114,False,False
anti_clustering,solar_AL,336,2022,0.3001803,0.24874691665172577,False,False
anti_clustering,solar_AL,336,2023,0.2989747,0.24951182305812836,False,False
anti_clustering,solar_AL,336,2024,0.2977905,0.2491169422864914,False,False
anti_clustering,solar_AL,336,2025,0.2975016,0.24614763259887695,False,False
anti_clustering,solar_AL,336,2026,0.2977536,0.24696694314479828,False,False
anti_clustering,solar_AL,336,2027,0.2972543,0.2532905042171478,False,False
anti_clustering,solar_AL,336,2028,0.2992313,0.25029700994491577,False,False
anti_clustering,solar_AL,336,2029,0.2997569,0.2493695616722107,False,False
anti_clustering,solar_AL,336,2030,0.2990381,0.2493121176958084,False,False
anti_clustering,solar_AL,336,2031,0.2962388,0.24884745478630066,False,False
anti_clustering,solar_AL,336,2032,0.2997909,0.248332217335701,False,False
anti_clustering,solar_AL,336,2033,0.298892,0.24774998426437378,False,False
anti_clustering,solar_AL,336,2034,0.2970023,0.24714164435863495,False,False
anti_clustering,solar_AL,336,2035,0.2978553,0.24850960075855255,False,False
anti_clustering,solar_AL,336,2036,0.2985877,0.2485509067773819,False,False
anti_clustering,solar_AL,336,2037,0.2987248,0.24978981912136078,False,False
anti_clustering,solar_AL,336,2038,0.2994513,0.24855704605579376,False,False
anti_clustering,solar_AL,336,2039,0.2995595,0.24959325790405273,False,False
anti_clustering,solar_AL,336,2040,0.2973978,0.2491295486688614,False,False
anti_clustering,solar_AL,336,2041,0.2989583,0.24870295822620392,False,False
anti_clustering,solar_AL,336,2042,0.2989376,0.24735482037067413,False,False
anti_clustering,solar_AL,336,2043,0.2989388,0.24842901527881622,False,False
anti_clustering,solar_AL,336,2044,0.2996155,0.24887260794639587,False,False
anti_clustering,solar_AL,336,2045,0.2981776,0.24710673093795776,False,False
anti_clustering,solar_AL,336,2046,0.2989579,0.24985894560813904,False,False
anti_clustering,solar_AL,336,2047,0.2999939,0.24828654527664185,False,False
anti_clustering,solar_AL,336,2048,0.2982594,0.24699924886226654,False,False
anti_clustering,solar_AL,336,2049,0.2971242,0.24754413962364197,False,False
anti_clustering,solar_AL,336,2050,0.2991887,0.25075817108154297,False,False
anti_clustering,solar_AL,720,2021,0.2998007,0.24934737384319305,False,False
anti_clustering,solar_AL,720,2022,0.2985109,0.2505645155906677,False,False
anti_clustering,solar_AL,720,2023,0.2980479,0.2502574324607849,False,False
anti_clustering,solar_AL,720,2024,0.2990491,0.25155219435691833,False,False
anti_clustering,solar_AL,720,2025,0.2975932,0.2497640997171402,False,False
anti_clustering,solar_AL,720,2026,0.2962372,0.24999237060546875,False,False
anti_clustering,solar_AL,720,2027,0.2975907,0.2517646849155426,False,False
anti_clustering,solar_AL,720,2028,0.2983815,0.25036993622779846,False,False
anti_clustering,solar_AL,720,2029,0.2988805,0.25006136298179626,False,False
anti_clustering,solar_AL,720,2030,0.2979964,0.2506367862224579,False,False
anti_clustering,solar_AL,720,2031,0.2984577,0.2512419819831848,False,False
anti_clustering,solar_AL,720,2032,0.3012045,0.25034841895103455,False,False
anti_clustering,solar_AL,720,2033,0.2976384,0.250029057264328,False,False
anti_clustering,solar_AL,720,2034,0.2981183,0.25136449933052063,False,False
anti_clustering,solar_AL,720,2035,0.2969899,0.2493228167295456,False,False
anti_clustering,solar_AL,720,2036,0.2967284,0.2500087022781372,False,False
anti_clustering,solar_AL,720,2037,0.2984858,0.2514951527118683,False,False
anti_clustering,solar_AL,720,2038,0.2999205,0.25138261914253235,False,False
anti_clustering,solar_AL,720,2039,0.2972001,0.2515143156051636,False,False
anti_clustering,solar_AL,720,2040,0.2987683,0.25042587518692017,False,False
anti_clustering,solar_AL,720,2041,0.2965457,0.2504514157772064,False,False
anti_clustering,solar_AL,720,2042,0.2985316,0.25034427642822266,False,False
anti_clustering,solar_AL,720,2043,0.2974478,0.25155898928642273,False,False
anti_clustering,solar_AL,720,2044,0.2976548,0.2504025101661682,False,False
anti_clustering,solar_AL,720,2045,0.2985135,0.2529955208301544,False,False
anti_clustering,solar_AL,720,2046,0.2961718,0.2501492500305176,False,False
anti_clustering,solar_AL,720,2047,0.2990955,0.25125885009765625,False,False
anti_clustering,solar_AL,720,2048,0.2964326,0.25043630599975586,False,False
anti_clustering,solar_AL,720,2049,0.2979022,0.2500622272491455,False,False
anti_clustering,solar_AL,720,2050,0.2991232,0.25133416056632996,False,False
anti_clustering,solar_AL,96,2021,0.2587619,0.20033372938632965,False,False
anti_clustering,solar_AL,96,2022,0.2572146,0.20200783014297485,False,False
anti_clustering,solar_AL,96,2023,0.2588924,0.20164036750793457,False,False
anti_clustering,solar_AL,96,2024,0.2591215,0.20350408554077148,False,False
anti_clustering,solar_AL,96,2025,0.2587752,0.20316261053085327,False,False
anti_clustering,solar_AL,96,2026,0.2599087,0.1988963782787323,False,False
anti_clustering,solar_AL,96,2027,0.2573762,0.20501460134983063,False,False
anti_clustering,solar_AL,96,2028,0.2587952,0.20508165657520294,False,False
anti_clustering,solar_AL,96,2029,0.2567883,0.20006008446216583,False,False
anti_clustering,solar_AL,96,2030,0.2578284,0.20031245052814484,False,False
anti_clustering,solar_AL,96,2031,0.2593333,0.20041148364543915,False,False
anti_clustering,solar_AL,96,2032,0.2587361,0.19731217622756958,False,False
anti_clustering,solar_AL,96,2033,0.2583492,0.2084720879793167,False,False
anti_clustering,solar_AL,96,2034,0.2577012,0.20053091645240784,False,False
anti_clustering,solar_AL,96,2035,0.2575599,0.20545418560504913,False,False
anti_clustering,solar_AL,96,2036,0.2588731,0.19853296875953674,False,False
anti_clustering,solar_AL,96,2037,0.2600015,0.20265845954418182,False,False
anti_clustering,solar_AL,96,2038,0.2596394,0.20133861899375916,False,False
anti_clustering,solar_AL,96,2039,0.2580347,0.20341190695762634,False,False
anti_clustering,solar_AL,96,2040,0.2592324,0.19947387278079987,False,False
anti_clustering,solar_AL,96,2041,0.2595168,0.2012321799993515,False,False
anti_clustering,solar_AL,96,2042,0.2601605,0.2017803192138672,False,False
anti_clustering,solar_AL,96,2043,0.25581,0.19916938245296478,False,False
anti_clustering,solar_AL,96,2044,0.2581596,0.2035932093858719,False,False
anti_clustering,solar_AL,96,2045,0.2588348,0.2027592957019806,False,False
anti_clustering,solar_AL,96,2046,0.2582191,0.2012193351984024,False,False
anti_clustering,solar_AL,96,2047,0.2585528,0.20102401077747345,False,False
anti_clustering,solar_AL,96,2048,0.2583804,0.19862304627895355,False,False
anti_clustering,solar_AL,96,2049,0.2583373,0.20414480566978455,False,False
anti_clustering,solar_AL,96,2050,0.2595058,0.20060576498508453,False,False
anti_clustering,traffic,192,2021,0.385505,0.4144381284713745,False,False
anti_clustering,traffic,192,2022,0.3980364,0.4148191511631012,False,False
anti_clustering,traffic,192,2023,0.3881891,0.416941374540329,False,False
anti_clustering,traffic,192,2024,0.4086579,0.41517552733421326,False,False
anti_clustering,traffic,192,2025,0.3916063,0.41452065110206604,False,False
anti_clustering,traffic,192,2026,0.3818601,0.4146086871623993,False,False
anti_clustering,traffic,192,2027,0.3975973,0.41528913378715515,False,False
anti_clustering,traffic,192,2028,0.3897282,0.4138343334197998,False,False
anti_clustering,traffic,192,2029,0.3919741,0.4154970943927765,False,False
anti_clustering,traffic,192,2030,0.3815493,0.4156222939491272,False,False
anti_clustering,traffic,192,2031,0.3891364,0.4155726134777069,False,False
anti_clustering,traffic,192,2032,0.3914194,0.41604405641555786,False,False
anti_clustering,traffic,192,2033,0.3882747,0.41534972190856934,False,False
anti_clustering,traffic,192,2034,0.3988987,0.41673892736434937,False,False
anti_clustering,traffic,192,2035,0.3942862,0.41560471057891846,False,False
anti_clustering,traffic,192,2036,0.3927037,0.4150031805038452,False,False
anti_clustering,traffic,192,2037,0.4120824,0.41483983397483826,False,False
anti_clustering,traffic,192,2038,0.4005685,0.41596466302871704,False,False
anti_clustering,traffic,192,2039,0.4076941,0.41612547636032104,False,False
anti_clustering,traffic,192,2040,0.3910744,0.4152769148349762,False,False
anti_clustering,traffic,192,2041,0.3929631,0.41635775566101074,False,False
anti_clustering,traffic,192,2042,0.4007545,0.4158800542354584,False,False
anti_clustering,traffic,192,2043,0.408246,0.41660329699516296,False,False
anti_clustering,traffic,192,2044,0.3880952,0.4170190691947937,False,False
anti_clustering,traffic,192,2045,0.3875374,0.41428691148757935,False,False
anti_clustering,traffic,192,2046,0.3856008,0.4156903028488159,False,False
anti_clustering,traffic,192,2047,0.4277238,0.4163353741168976,False,False
anti_clustering,traffic,192,2048,0.3900991,0.4145078659057617,False,False
anti_clustering,traffic,192,2049,0.3959642,0.4160654544830322,False,False
anti_clustering,traffic,192,2050,0.4082004,0.4168287515640259,False,False
anti_clustering,traffic,336,2021,0.4333022,0.431869238615036,False,False
anti_clustering,traffic,336,2022,0.4054666,0.4307480752468109,False,False
anti_clustering,traffic,336,2023,0.3912341,0.43128934502601624,False,False
anti_clustering,traffic,336,2024,0.4190278,0.43057000637054443,False,False
anti_clustering,traffic,336,2025,0.4118132,0.42990121245384216,False,False
anti_clustering,traffic,336,2026,0.4103575,0.4311586618423462,False,False
anti_clustering,traffic,336,2027,0.6001218,0.825378954410553,True,False
anti_clustering,traffic,336,2028,0.3943147,0.42950353026390076,False,False
anti_clustering,traffic,336,2029,0.4463109,0.4307533800601959,False,False
anti_clustering,traffic,336,2030,0.3957953,0.430460125207901,False,False
anti_clustering,traffic,336,2031,0.4447686,0.43176770210266113,False,False
anti_clustering,traffic,336,2032,0.4068985,0.430647075176239,False,False
anti_clustering,traffic,336,2033,0.3989459,0.4310852289199829,False,False
anti_clustering,traffic,336,2034,0.4069932,0.4312416613101959,False,False
anti_clustering,traffic,336,2035,0.4094315,0.43141770362854004,False,False
anti_clustering,traffic,336,2036,0.4331935,0.43136703968048096,False,False
anti_clustering,traffic,336,2037,0.4258082,0.4302646815776825,False,False
anti_clustering,traffic,336,2038,0.409972,0.431795597076416,False,False
anti_clustering,traffic,336,2039,0.4069564,0.4314184784889221,False,False
anti_clustering,traffic,336,2040,0.4109026,0.4311145544052124,False,False
anti_clustering,traffic,336,2041,0.406509,0.4310051202774048,False,False
anti_clustering,traffic,336,2042,0.4112615,0.43140527606010437,False,False
anti_clustering,traffic,336,2043,0.400227,0.4316343069076538,False,False
anti_clustering,traffic,336,2044,0.404777,0.4321337044239044,False,False
anti_clustering,traffic,336,2045,0.4231403,0.4320971369743347,False,False
anti_clustering,traffic,336,2046,0.4285001,0.432295024394989,False,False
anti_clustering,traffic,336,2047,0.4108295,0.4310196042060852,False,False
anti_clustering,traffic,336,2048,0.4130477,0.43033137917518616,False,False
anti_clustering,traffic,336,2049,0.4241184,0.4321991801261902,False,False
anti_clustering,traffic,336,2050,0.4479582,0.4328409731388092,False,False
anti_clustering,traffic,720,2021,0.4392773,0.4630471169948578,False,False
anti_clustering,traffic,720,2022,0.4477548,0.4628864824771881,False,False
anti_clustering,traffic,720,2023,0.4768521,0.4656749367713928,False,False
anti_clustering,traffic,720,2024,0.4594549,0.4632190763950348,False,False
anti_clustering,traffic,720,2025,0.4683764,0.4629475474357605,False,False
anti_clustering,traffic,720,2026,0.4766306,0.4641018211841583,False,False
anti_clustering,traffic,720,2027,0.4785714,0.4644384980201721,False,False
anti_clustering,traffic,720,2028,0.4497948,0.4631437659263611,False,False
anti_clustering,traffic,720,2029,0.527636,0.4655764698982239,False,False
anti_clustering,traffic,720,2030,0.462896,0.46335944533348083,False,False
anti_clustering,traffic,720,2031,0.6201852,0.9896128177642822,True,False
anti_clustering,traffic,720,2032,0.4843096,0.4636576175689697,False,False
anti_clustering,traffic,720,2033,0.4506477,0.46416372060775757,False,False
anti_clustering,traffic,720,2034,0.4620675,0.4645553529262543,False,False
anti_clustering,traffic,720,2035,0.5478759,0.46798577904701233,False,False
anti_clustering,traffic,720,2036,0.5599738,0.4681926667690277,False,False
anti_clustering,traffic,720,2037,0.6276458,1.0260816812515259,True,False
anti_clustering,traffic,720,2038,0.5374564,0.46822023391723633,False,False
anti_clustering,traffic,720,2039,0.4813814,0.46498045325279236,False,False
anti_clustering,traffic,720,2040,0.4902481,0.46487104892730713,False,False
anti_clustering,traffic,720,2041,0.4455473,0.46409720182418823,False,False
anti_clustering,traffic,720,2042,0.4861625,0.46541091799736023,False,False
anti_clustering,traffic,720,2043,0.4706025,0.4643494784832001,False,False
anti_clustering,traffic,720,2044,0.4453985,0.46385854482650757,False,False
anti_clustering,traffic,720,2045,0.4660578,0.46355903148651123,False,False
anti_clustering,traffic,720,2046,0.476271,0.46549341082572937,False,False
anti_clustering,traffic,720,2047,0.4957244,0.4656919836997986,False,False
anti_clustering,traffic,720,2048,0.4379612,0.4643307626247406,False,False
anti_clustering,traffic,720,2049,0.526068,0.4659139811992645,False,False
anti_clustering,traffic,720,2050,0.5127308,0.4664439260959625,False,False
anti_clustering,traffic,96,2021,0.5011896,0.3975094258785248,False,False
anti_clustering,traffic,96,2022,0.4345722,0.3935922086238861,False,False
anti_clustering,traffic,96,2023,0.4120666,0.3937104344367981,False,False
anti_clustering,traffic,96,2024,0.4638777,0.39481183886528015,False,False
anti_clustering,traffic,96,2025,0.4587531,0.395954966545105,False,False
anti_clustering,traffic,96,2026,0.4314863,0.3932206928730011,False,False
anti_clustering,traffic,96,2027,0.4609602,0.3945082724094391,False,False
anti_clustering,traffic,96,2028,0.447335,0.3940987288951874,False,False
anti_clustering,traffic,96,2029,0.4330121,0.39472490549087524,False,False
anti_clustering,traffic,96,2030,0.4574897,0.39462023973464966,False,False
anti_clustering,traffic,96,2031,0.473211,0.39588281512260437,False,False
anti_clustering,traffic,96,2032,0.4386247,0.395129919052124,False,False
anti_clustering,traffic,96,2033,0.4890122,0.39766186475753784,False,False
anti_clustering,traffic,96,2034,0.6227166,0.8802632689476013,True,False
anti_clustering,traffic,96,2035,0.4262065,0.394551545381546,False,False
anti_clustering,traffic,96,2036,0.442542,0.39554163813591003,False,False
anti_clustering,traffic,96,2037,0.5543744,0.3989858031272888,False,False
anti_clustering,traffic,96,2038,0.4858159,0.39558500051498413,False,False
anti_clustering,traffic,96,2039,0.4747175,0.3956007659435272,False,False
anti_clustering,traffic,96,2040,0.4319744,0.39550110697746277,False,False
anti_clustering,traffic,96,2041,0.4118685,0.3951151967048645,False,False
anti_clustering,traffic,96,2042,0.4405284,0.3946796953678131,False,False
anti_clustering,traffic,96,2043,0.4607754,0.39507222175598145,False,False
anti_clustering,traffic,96,2044,0.4431223,0.3950108587741852,False,False
anti_clustering,traffic,96,2045,0.4754677,0.3958154320716858,False,False
anti_clustering,traffic,96,2046,0.4521139,0.3970296382904053,False,False
anti_clustering,traffic,96,2047,0.4374847,0.3961624503135681,False,False
anti_clustering,traffic,96,2048,0.4185817,0.3937889635562897,False,False
anti_clustering,traffic,96,2049,0.5213396,0.3990301191806793,False,False
anti_clustering,traffic,96,2050,0.4518883,0.39513832330703735,False,False
coarsening,electricity,192,2021,0.2082802,0.16090671718120575,False,True
coarsening,electricity,192,2022,0.2075141,0.16119757294654846,False,True
coarsening,electricity,192,2023,0.2082648,0.16107042133808136,False,True
coarsening,electricity,192,2024,0.2085649,0.16439823806285858,False,True
coarsening,electricity,192,2025,0.2079322,0.15952357649803162,False,True
coarsening,electricity,192,2026,0.2084311,0.15968036651611328,False,True
coarsening,electricity,192,2027,0.2084483,0.16291353106498718,False,True
coarsening,electricity,192,2028,0.2084793,0.1611812859773636,False,True
coarsening,electricity,192,2029,0.208897,0.15986935794353485,False,True
coarsening,electricity,192,2030,0.2066753,0.16273298859596252,False,True
coarsening,electricity,192,2031,0.2094873,0.1608845740556717,False,True
coarsening,electricity,192,2032,0.2075285,0.16061992943286896,False,True
coarsening,electricity,192,2033,0.208831,0.1592448204755783,False,True
coarsening,electricity,192,2034,0.2081874,0.1610267460346222,False,True
coarsening,electricity,192,2035,0.2084939,0.16033612191677094,False,True
coarsening,electricity,192,2036,0.2076488,0.1622379869222641,False,True
coarsening,electricity,192,2037,0.2080778,0.1611108034849167,False,True
coarsening,electricity,192,2038,0.2084722,0.16042789816856384,False,True
coarsening,electricity,192,2039,0.2107057,0.1609545350074768,False,True
coarsening,electricity,192,2040,0.2077612,0.16003631055355072,False,True
coarsening,electricity,192,2041,0.2077281,0.16107387840747833,False,True
coarsening,electricity,192,2042,0.2075289,0.1625019609928131,False,True
coarsening,electricity,192,2043,0.2084768,0.16152946650981903,False,True
coarsening,electricity,192,2044,0.2088528,0.16000211238861084,False,True
coarsening,electricity,192,2045,0.2081995,0.16017404198646545,False,True
coarsening,electricity,192,2046,0.208398,0.16148784756660461,False,True
coarsening,electricity,192,2047,0.20731,0.16043779253959656,False,True
coarsening,electricity,192,2048,0.2076226,0.1602918803691864,False,True
coarsening,electricity,192,2049,0.2072191,0.16353127360343933,False,True
coarsening,electricity,192,2050,0.2089449,0.1649218648672104,False,True
coarsening,electricity,336,2021,0.2330362,0.18018785119056702,False,True
coarsening,electricity,336,2022,0.2320482,0.18030452728271484,False,True
coarsening,electricity,336,2023,0.2326977,0.17966598272323608,False,True
coarsening,electricity,336,2024,0.2331473,0.18163760006427765,False,True
coarsening,electricity,336,2025,0.2321357,0.1759313941001892,False,True
