model,variant,dataset,N,pred_len,seed,MSE,MAE,provenance_id
anti_clustering,,sdwpf,2144,720,2024,2.053247023324774,0.7458085058900047,gind_anti_clustering_sdwpf_pl720_s2024
anti_clustering,,sdwpf,2144,720,2025,2.0514685510318413,0.7492414155350529,gind_anti_clustering_sdwpf_pl720_s2025
coarsening,,ashrae,2362,96,2021,1098.7987060546875,0.7025645971298218,gind_coarsening_ashrae_pl96_s2021
coarsening,,ashrae,2362,96,2022,1104.900390625,0.6971032619476318,gind_coarsening_ashrae_pl96_s2022
coarsening,,ashrae,2362,96,2023,1112.52294921875,0.6942203044891357,gind_coarsening_ashrae_pl96_s2023
coarsening,,ashrae,2362,96,2024,1111.3778076171875,0.6958480477333069,gind_coarsening_ashrae_pl96_s2024
coarsening,,ashrae,2362,96,2025,1119.63671875,0.720756471157074,gind_coarsening_ashrae_pl96_s2025
coarsening,,ashrae,2362,192,2021,2071.29833984375,0.8873797655105591,gind_coarsening_ashrae_pl192_s2021
coarsening,,ashrae,2362,192,2022,1896.1719970703125,0.8443816304206848,gind_coarsening_ashrae_pl192_s2022
coarsening,,ashrae,2362,192,2023,1930.957763671875,0.8421326875686646,gind_coarsening_ashrae_pl192_s2023
coarsening,,ashrae,2362,192,2024,1879.06201171875,0.8389625549316406,gind_coarsening_ashrae_pl192_s2024
coarsening,,ashrae,2362,192,2025,1969.578125,0.8634185791015625,gind_coarsening_ashrae_pl192_s2025
coarsening,,ashrae,2362,336,2021,1891.4290771484375,0.8934605717658997,gind_coarsening_ashrae_pl336_s2021
coarsening,,ashrae,2362,336,2022,1876.81640625,0.882525622844696,gind_coarsening_ashrae_pl336_s2022
coarsening,,ashrae,2362,336,2023,1873.936279296875,0.8770487308502197,gind_coarsening_ashrae_pl336_s2023
coarsening,,ashrae,2362,336,2024,1877.328857421875,0.8803068399429321,gind_coarsening_ashrae_pl336_s2024
coarsening,,ashrae,2362,336,2025,1882.1517333984375,0.8853292465209961,gind_coarsening_ashrae_pl336_s2025
coarsening,,ashrae,2362,720,2021,1370.61474609375,0.971117377281189,gind_coarsening_ashrae_pl720_s2021
coarsening,,ashrae,2362,720,2022,1343.8092041015625,0.9393423199653625,gind_coarsening_ashrae_pl720_s2022
coarsening,,ashrae,2362,720,2023,1342.414306640625,0.935866117477417,gind_coarsening_ashrae_pl720_s2023
coarsening,,ashrae,2362,720,2024,1346.1025390625,0.9534983038902283,gind_coarsening_ashrae_pl720_s2024
coarsening,,ashrae,2362,720,2025,1352.3275146484375,0.9533693194389343,gind_coarsening_ashrae_pl720_s2025
coarsening,,basf,244,96,2021,0.14504612982273102,0.08972958475351334,gind_coarsening_basf_pl96_s2021
coarsening,,basf,244,96,2022,0.14438463747501373,0.08940507471561432,gind_coarsening_basf_pl96_s2022
coarsening,,basf,244,96,2023,0.1478467583656311,0.09053503721952438,gind_coarsening_basf_pl96_s2023
coarsening,,basf,244,96,2024,0.13570640981197357,0.08550389856100082,gind_coarsening_basf_pl96_s2024
coarsening,,basf,244,96,2025,0.1482410877943039,0.09113753587007523,gind_coarsening_basf_pl96_s2025
coarsening,,basf,244,192,2021,0.17691388726234436,0.10095986723899841,gind_coarsening_basf_pl192_s2021
coarsening,,basf,244,192,2022,0.176803857088089,0.10094954818487167,gind_coarsening_basf_pl192_s2022
coarsening,,basf,244,192,2023,0.17688897252082825,0.10108702629804611,gind_coarsening_basf_pl192_s2023
coarsening,,basf,244,192,2024,0.17703774571418762,0.10108789056539536,gind_coarsening_basf_pl192_s2024
coarsening,,basf,244,192,2025,0.17752236127853394,0.1012481153011322,gind_coarsening_basf_pl192_s2025
coarsening,,basf,244,336,2021,0.2130538523197174,0.11172134429216385,gind_coarsening_basf_pl336_s2021
coarsening,,basf,244,336,2022,0.212912917137146,0.11165205389261246,gind_coarsening_basf_pl336_s2022
coarsening,,basf,244,336,2023,0.21300159394741058,0.11170614510774612,gind_coarsening_basf_pl336_s2023
coarsening,,basf,244,336,2024,0.2126574069261551,0.11164771020412445,gind_coarsening_basf_pl336_s2024
coarsening,,basf,244,336,2025,0.2128686159849167,0.11170988529920578,gind_coarsening_basf_pl336_s2025
coarsening,,basf,244,720,2021,0.2956192195415497,0.13171157240867615,gind_coarsening_basf_pl720_s2021
coarsening,,basf,244,720,2022,0.2951858639717102,0.13159550726413727,gind_coarsening_basf_pl720_s2022
coarsening,,basf,244,720,2023,0.29537433385849,0.13167834281921387,gind_coarsening_basf_pl720_s2023
coarsening,,basf,244,720,2024,0.2955591082572937,0.13169896602630615,gind_coarsening_basf_pl720_s2024
coarsening,,basf,244,720,2025,0.29555651545524597,0.13169850409030914,gind_coarsening_basf_pl720_s2025
coarsening,,bdg2,2817,96,2021,10525372.0,13.537898063659668,gind_coarsening_bdg2_pl96_s2021
coarsening,,bdg2,2817,96,2022,10515076.0,13.394486427307129,gind_coarsening_bdg2_pl96_s2022
coarsening,,bdg2,2817,96,2023,10547189.0,13.684137344360352,gind_coarsening_bdg2_pl96_s2023
coarsening,,bdg2,2817,96,2024,10531050.0,13.528964042663574,gind_coarsening_bdg2_pl96_s2024
coarsening,,bdg2,2817,96,2025,10531262.0,13.506248474121094,gind_coarsening_bdg2_pl96_s2025
coarsening,,bdg2,2817,192,2021,5770700.5,13.809070587158203,gind_coarsening_bdg2_pl192_s2021
coarsening,,bdg2,2817,192,2022,5757495.0,13.666406631469727,gind_coarsening_bdg2_pl192_s2022
coarsening,,bdg2,2817,192,2023,5807234.5,13.983152389526367,gind_coarsening_bdg2_pl192_s2023
coarsening,,bdg2,2817,192,2024,5765483.0,13.7387056350708,gind_coarsening_bdg2_pl192_s2024
coarsening,,bdg2,2817,192,2025,5787820.0,13.899884223937988,gind_coarsening_bdg2_pl192_s2025
coarsening,,bdg2,2817,336,2021,3752889.5,14.026521682739258,gind_coarsening_bdg2_pl336_s2021
coarsening,,bdg2,2817,336,2022,3749608.5,13.915823936462402,gind_coarsening_bdg2_pl336_s2022
coarsening,,bdg2,2817,336,2023,3759694.5,14.026345252990723,gind_coarsening_bdg2_pl336_s2023
coarsening,,bdg2,2817,336,2024,3748165.0,13.927825927734375,gind_coarsening_bdg2_pl336_s2024
coarsening,,bdg2,2817,336,2025,3756286.25,14.035112380981445,gind_coarsening_bdg2_pl336_s2025
coarsening,,bdg2,2817,720,2021,2564272.75,15.601710319519043,gind_coarsening_bdg2_pl720_s2021
coarsening,,bdg2,2817,720,2022,2545482.25,15.476563453674316,gind_coarsening_bdg2_pl720_s2022
coarsening,,bdg2,2817,720,2023,2561769.5,15.574687004089355,gind_coarsening_bdg2_pl720_s2023
coarsening,,bdg2,2817,720,2024,2544214.25,15.4111328125,gind_coarsening_bdg2_pl720_s2024
coarsening,,bdg2,2817,720,2025,2559189.0,15.560959815979004,gind_coarsening_bdg2_pl720_s2025
coarsening,,care_wind,238,96,2021,1.6348669528961182,0.5040876865386963,gind_coarsening_care_wind_pl96_s2021
coarsening,,care_wind,238,96,2022,1.5521271228790283,0.478494793176651,gind_coarsening_care_wind_pl96_s2022
coarsening,,care_wind,238,96,2023,1.5626821517944336,0.4813980162143707,gind_coarsening_care_wind_pl96_s2023
coarsening,,care_wind,238,96,2024,1.5803781747817993,0.49151888489723206,gind_coarsening_care_wind_pl96_s2024
coarsening,,care_wind,238,96,2025,1.5061798095703125,0.4660537540912628,gind_coarsening_care_wind_pl96_s2025
coarsening,,care_wind,238,192,2021,1.8120607137680054,0.5425297617912292,gind_coarsening_care_wind_pl192_s2021
coarsening,,care_wind,238,192,2022,1.8416025638580322,0.5547547936439514,gind_coarsening_care_wind_pl192_s2022
coarsening,,care_wind,238,192,2023,1.8132576942443848,0.5427659153938293,gind_coarsening_care_wind_pl192_s2023
coarsening,,care_wind,238,192,2024,1.8803284168243408,0.5609390139579773,gind_coarsening_care_wind_pl192_s2024
coarsening,,care_wind,238,192,2025,1.8794485330581665,0.5612854957580566,gind_coarsening_care_wind_pl192_s2025
coarsening,,care_wind,238,336,2021,2.089298963546753,0.606059193611145,gind_coarsening_care_wind_pl336_s2021
coarsening,,care_wind,238,336,2022,2.071636438369751,0.604621946811676,gind_coarsening_care_wind_pl336_s2022
coarsening,,care_wind,238,336,2023,2.053925037384033,0.593964159488678,gind_coarsening_care_wind_pl336_s2023
coarsening,,care_wind,238,336,2024,2.0955047607421875,0.6056334376335144,gind_coarsening_care_wind_pl336_s2024
coarsening,,care_wind,238,336,2025,2.086503267288208,0.6057526469230652,gind_coarsening_care_wind_pl336_s2025
coarsening,,care_wind,238,720,2021,2.3677022457122803,0.6814349293708801,gind_coarsening_care_wind_pl720_s2021
coarsening,,care_wind,238,720,2022,2.364107847213745,0.68232661485672,gind_coarsening_care_wind_pl720_s2022
coarsening,,care_wind,238,720,2023,2.3585782051086426,0.6839349865913391,gind_coarsening_care_wind_pl720_s2023
coarsening,,care_wind,238,720,2024,2.3644609451293945,0.680182695388794,gind_coarsening_care_wind_pl720_s2024
coarsening,,care_wind,238,720,2025,2.3648180961608887,0.6822988986968994,gind_coarsening_care_wind_pl720_s2025
coarsening,,kamp,228,96,2021,0.3738483786582947,0.2721610367298126,gind_coarsening_kamp_pl96_s2021
coarsening,,kamp,228,96,2022,0.36973172426223755,0.2599289119243622,gind_coarsening_kamp_pl96_s2022
coarsening,,kamp,228,96,2023,0.28482529520988464,0.21415561437606812,gind_coarsening_kamp_pl96_s2023
coarsening,,kamp,228,96,2024,0.3331262767314911,0.23676060140132904,gind_coarsening_kamp_pl96_s2024
coarsening,,kamp,228,96,2025,0.34623363614082336,0.24102085828781128,gind_coarsening_kamp_pl96_s2025
coarsening,,kamp,228,192,2021,0.4412923753261566,0.2912454605102539,gind_coarsening_kamp_pl192_s2021
coarsening,,kamp,228,192,2022,0.40382421016693115,0.2768535912036896,gind_coarsening_kamp_pl192_s2022
coarsening,,kamp,228,192,2023,0.4340611398220062,0.2816985547542572,gind_coarsening_kamp_pl192_s2023
coarsening,,kamp,228,192,2024,0.45089393854141235,0.2960340976715088,gind_coarsening_kamp_pl192_s2024
coarsening,,kamp,228,192,2025,0.4398689270019531,0.29091498255729675,gind_coarsening_kamp_pl192_s2025
coarsening,,kamp,228,336,2021,0.5691264271736145,0.3582809269428253,gind_coarsening_kamp_pl336_s2021
coarsening,,kamp,228,336,2022,0.5773683786392212,0.36689305305480957,gind_coarsening_kamp_pl336_s2022
coarsening,,kamp,228,336,2023,0.5728704333305359,0.35397782921791077,gind_coarsening_kamp_pl336_s2023
coarsening,,kamp,228,336,2024,0.574504017829895,0.3555860221385956,gind_coarsening_kamp_pl336_s2024
coarsening,,kamp,228,336,2025,0.5551811456680298,0.3465100824832916,gind_coarsening_kamp_pl336_s2025
coarsening,,kamp,228,720,2021,0.8991758823394775,0.5098863244056702,gind_coarsening_kamp_pl720_s2021
coarsening,,kamp,228,720,2022,0.8902949690818787,0.5065425634384155,gind_coarsening_kamp_pl720_s2022
coarsening,,kamp,228,720,2023,0.8996965289115906,0.5091707706451416,gind_coarsening_kamp_pl720_s2023
coarsening,,kamp,228,720,2024,0.9038324356079102,0.5118305683135986,gind_coarsening_kamp_pl720_s2024
coarsening,,kamp,228,720,2025,0.902258574962616,0.5080024003982544,gind_coarsening_kamp_pl720_s2025
coarsening,,sdwpf,2144,96,2021,1.1877084970474243,0.5178156495094299,gind_coarsening_sdwpf_pl96_s2021
