model,variant,dataset,N,pred_len,seed,MSE,MAE,provenance_id
PatchTST,,electricity,321,96,2023,0.18371909856796265,0.27530884742736816,patchtst_tslib_electricity_pl96_s2023
PatchTST,,electricity,321,96,2024,0.1839335858821869,0.2758602201938629,patchtst_tslib_electricity_pl96_s2024
PatchTST,,electricity,321,96,2025,0.18396633863449097,0.2757590115070343,patchtst_tslib_electricity_pl96_s2025
PatchTST,,electricity,321,192,2021,0.19047623872756958,0.2821575999259949,patchtst_tslib_electricity_pl192_s2021
PatchTST,,electricity,321,192,2022,0.19020915031433105,0.2820478081703186,patchtst_tslib_electricity_pl192_s2022
PatchTST,,electricity,321,192,2023,0.1903865486383438,0.28232109546661377,patchtst_tslib_electricity_pl192_s2023
PatchTST,,electricity,321,192,2024,0.19025033712387085,0.2816503942012787,patchtst_tslib_electricity_pl192_s2024
PatchTST,,electricity,321,192,2025,0.19009234011173248,0.2805216312408447,patchtst_tslib_electricity_pl192_s2025
PatchTST,,electricity,321,336,2021,0.20647411048412323,0.2972884774208069,patchtst_tslib_electricity_pl336_s2021
PatchTST,,electricity,321,336,2022,0.2070048302412033,0.2981966733932495,patchtst_tslib_electricity_pl336_s2022
PatchTST,,electricity,321,336,2023,0.2070574313402176,0.2981439530849457,patchtst_tslib_electricity_pl336_s2023
PatchTST,,electricity,321,336,2024,0.206460103392601,0.2970297634601593,patchtst_tslib_electricity_pl336_s2024
PatchTST,,electricity,321,336,2025,0.20697572827339172,0.29787203669548035,patchtst_tslib_electricity_pl336_s2025
PatchTST,,electricity,321,720,2021,0.2487785965204239,0.33048519492149353,patchtst_tslib_electricity_pl720_s2021
PatchTST,,electricity,321,720,2022,0.2493046522140503,0.33028510212898254,patchtst_tslib_electricity_pl720_s2022
PatchTST,,electricity,321,720,2023,0.24776802957057953,0.3290235996246338,patchtst_tslib_electricity_pl720_s2023
PatchTST,,electricity,321,720,2024,0.24872903525829315,0.3304629921913147,patchtst_tslib_electricity_pl720_s2024
PatchTST,,electricity,321,720,2025,0.24882586300373077,0.33026695251464844,patchtst_tslib_electricity_pl720_s2025
PatchTST,,solar_AL,137,96,2021,0.22375060617923737,0.2768261730670929,patchtst_tslib_solar_AL_pl96_s2021
PatchTST,,solar_AL,137,96,2022,0.2308386117219925,0.285697877407074,patchtst_tslib_solar_AL_pl96_s2022
PatchTST,,solar_AL,137,96,2023,0.22902600467205048,0.28235048055648804,patchtst_tslib_solar_AL_pl96_s2023
PatchTST,,solar_AL,137,96,2024,0.21951322257518768,0.2755710482597351,patchtst_tslib_solar_AL_pl96_s2024
PatchTST,,solar_AL,137,96,2025,0.22576786577701569,0.2828660011291504,patchtst_tslib_solar_AL_pl96_s2025
PatchTST,,solar_AL,137,192,2021,0.2516915202140808,0.2984530031681061,patchtst_tslib_solar_AL_pl192_s2021
PatchTST,,solar_AL,137,192,2022,0.25621849298477173,0.2968847453594208,patchtst_tslib_solar_AL_pl192_s2022
PatchTST,,solar_AL,137,192,2023,0.25463953614234924,0.3016378879547119,patchtst_tslib_solar_AL_pl192_s2023
PatchTST,,solar_AL,137,192,2024,0.2564393877983093,0.302547812461853,patchtst_tslib_solar_AL_pl192_s2024
PatchTST,,solar_AL,137,192,2025,0.2541469931602478,0.29748475551605225,patchtst_tslib_solar_AL_pl192_s2025
PatchTST,,solar_AL,137,336,2021,0.2731611132621765,0.30818405747413635,patchtst_tslib_solar_AL_pl336_s2021
PatchTST,,solar_AL,137,336,2022,0.26993995904922485,0.30693864822387695,patchtst_tslib_solar_AL_pl336_s2022
PatchTST,,solar_AL,137,336,2023,0.27707526087760925,0.31156107783317566,patchtst_tslib_solar_AL_pl336_s2023
PatchTST,,solar_AL,137,336,2024,0.2742772102355957,0.3021939992904663,patchtst_tslib_solar_AL_pl336_s2024
PatchTST,,solar_AL,137,336,2025,0.2696312963962555,0.30565252900123596,patchtst_tslib_solar_AL_pl336_s2025
PatchTST,,solar_AL,137,720,2021,0.26954057812690735,0.3050313889980316,patchtst_tslib_solar_AL_pl720_s2021
PatchTST,,solar_AL,137,720,2022,0.270394504070282,0.30701524019241333,patchtst_tslib_solar_AL_pl720_s2022
PatchTST,,solar_AL,137,720,2023,0.27354076504707336,0.30656033754348755,patchtst_tslib_solar_AL_pl720_s2023
PatchTST,,solar_AL,137,720,2024,0.27260953187942505,0.3046768605709076,patchtst_tslib_solar_AL_pl720_s2024
PatchTST,,solar_AL,137,720,2025,0.2764061391353607,0.30752620100975037,patchtst_tslib_solar_AL_pl720_s2025
PatchTST,,traffic,862,96,2021,0.4909323751926422,0.32374465465545654,patchtst_tslib_traffic_pl96_s2021
PatchTST,,traffic,862,96,2022,0.49073731899261475,0.32322224974632263,patchtst_tslib_traffic_pl96_s2022
PatchTST,,traffic,862,96,2023,0.4910900890827179,0.32306796312332153,patchtst_tslib_traffic_pl96_s2023
PatchTST,,traffic,862,96,2024,0.4901314973831177,0.3227570652961731,patchtst_tslib_traffic_pl96_s2024
PatchTST,,traffic,862,96,2025,0.4924357831478119,0.3251495361328125,patchtst_tslib_traffic_pl96_s2025
PatchTST,,traffic,862,192,2021,0.49272823333740234,0.32262998819351196,patchtst_tslib_traffic_pl192_s2021
PatchTST,,traffic,862,192,2022,0.49292001128196716,0.3228949010372162,patchtst_tslib_traffic_pl192_s2022
PatchTST,,traffic,862,192,2023,0.4921590983867645,0.3232423961162567,patchtst_tslib_traffic_pl192_s2023
PatchTST,,traffic,862,192,2024,0.4933117628097534,0.3232288956642151,patchtst_tslib_traffic_pl192_s2024
PatchTST,,traffic,862,192,2025,0.49389326572418213,0.3234013319015503,patchtst_tslib_traffic_pl192_s2025
PatchTST,,traffic,862,336,2021,0.5077325105667114,0.3305424153804779,patchtst_tslib_traffic_pl336_s2021
PatchTST,,traffic,862,336,2022,0.5087437033653259,0.32833054661750793,patchtst_tslib_traffic_pl336_s2022
PatchTST,,traffic,862,336,2023,0.5083649754524231,0.3283558189868927,patchtst_tslib_traffic_pl336_s2023
PatchTST,,traffic,862,336,2024,0.5094391107559204,0.32891467213630676,patchtst_tslib_traffic_pl336_s2024
PatchTST,,traffic,862,336,2025,0.5090950727462769,0.32889246940612793,patchtst_tslib_traffic_pl336_s2025
PatchTST,,traffic,862,720,2021,0.5445361137390137,0.3457299768924713,patchtst_tslib_traffic_pl720_s2021
PatchTST,,traffic,862,720,2022,0.5454995036125183,0.3484477996826172,patchtst_tslib_traffic_pl720_s2022
PatchTST,,traffic,862,720,2023,0.5432087779045105,0.3444935977458954,patchtst_tslib_traffic_pl720_s2023
PatchTST,,traffic,862,720,2024,0.5438229441642761,0.3466049134731293,patchtst_tslib_traffic_pl720_s2024
PatchTST,,traffic,862,720,2025,0.5431777238845825,0.3452429473400116,patchtst_tslib_traffic_pl720_s2025
TSMixer,,electricity,321,96,2021,0.20424751937389374,0.3083382546901703,tsmixer_tslib_electricity_pl96_s2021
TSMixer,,electricity,321,96,2022,0.20487067103385925,0.3093578815460205,tsmixer_tslib_electricity_pl96_s2022
TSMixer,,electricity,321,96,2023,0.20915666222572327,0.3110928535461426,tsmixer_tslib_electricity_pl96_s2023
TSMixer,,electricity,321,96,2024,0.2061702162027359,0.3103049099445343,tsmixer_tslib_electricity_pl96_s2024
TSMixer,,electricity,321,96,2025,0.2038261741399765,0.3076189458370209,tsmixer_tslib_electricity_pl96_s2025
TSMixer,,electricity,321,192,2021,0.2179078757762909,0.32854533195495605,tsmixer_tslib_electricity_pl192_s2021
TSMixer,,electricity,321,192,2022,0.22285695374011993,0.3341636657714844,tsmixer_tslib_electricity_pl192_s2022
TSMixer,,electricity,321,192,2023,0.2191600352525711,0.3290175795555115,tsmixer_tslib_electricity_pl192_s2023
TSMixer,,electricity,321,192,2024,0.22177338600158691,0.3340134024620056,tsmixer_tslib_electricity_pl192_s2024
TSMixer,,electricity,321,192,2025,0.22565403580665588,0.3377373516559601,tsmixer_tslib_electricity_pl192_s2025
TSMixer,,electricity,321,336,2021,0.2396319955587387,0.3504794239997864,tsmixer_tslib_electricity_pl336_s2021
TSMixer,,electricity,321,336,2022,0.24590738117694855,0.35650867223739624,tsmixer_tslib_electricity_pl336_s2022
TSMixer,,electricity,321,336,2023,0.2400972992181778,0.3495675027370453,tsmixer_tslib_electricity_pl336_s2023
TSMixer,,electricity,321,336,2024,0.240599125623703,0.3519461750984192,tsmixer_tslib_electricity_pl336_s2024
TSMixer,,electricity,321,336,2025,0.24444210529327393,0.35595017671585083,tsmixer_tslib_electricity_pl336_s2025
TSMixer,,electricity,321,720,2021,0.2721867263317108,0.37314021587371826,tsmixer_tslib_electricity_pl720_s2021
TSMixer,,electricity,321,720,2022,0.2742564082145691,0.374484121799469,tsmixer_tslib_electricity_pl720_s2022
TSMixer,,electricity,321,720,2023,0.2723831236362457,0.3726068139076233,tsmixer_tslib_electricity_pl720_s2023
TSMixer,,electricity,321,720,2024,0.27162033319473267,0.37321677803993225,tsmixer_tslib_electricity_pl720_s2024
TSMixer,,electricity,321,720,2025,0.271382212638855,0.37309807538986206,tsmixer_tslib_electricity_pl720_s2025
TSMixer,,solar_AL,137,96,2021,0.20000293850898743,0.28446194529533386,tsmixer_tslib_solar_AL_pl96_s2021
TSMixer,,solar_AL,137,96,2022,0.19970552623271942,0.28282225131988525,tsmixer_tslib_solar_AL_pl96_s2022
TSMixer,,solar_AL,137,96,2023,0.19722597301006317,0.28215688467025757,tsmixer_tslib_solar_AL_pl96_s2023
TSMixer,,solar_AL,137,96,2024,0.1939159631729126,0.28148266673088074,tsmixer_tslib_solar_AL_pl96_s2024
TSMixer,,solar_AL,137,96,2025,0.1965961456298828,0.2817535400390625,tsmixer_tslib_solar_AL_pl96_s2025
TSMixer,,solar_AL,137,192,2021,0.2193608433008194,0.3005009591579437,tsmixer_tslib_solar_AL_pl192_s2021
TSMixer,,solar_AL,137,192,2022,0.2261657565832138,0.30436891317367554,tsmixer_tslib_solar_AL_pl192_s2022
TSMixer,,solar_AL,137,192,2023,0.21561197936534882,0.2993289828300476,tsmixer_tslib_solar_AL_pl192_s2023
TSMixer,,solar_AL,137,192,2024,0.21686530113220215,0.29999595880508423,tsmixer_tslib_solar_AL_pl192_s2024
TSMixer,,solar_AL,137,192,2025,0.21853987872600555,0.3006822466850281,tsmixer_tslib_solar_AL_pl192_s2025
TSMixer,,solar_AL,137,336,2021,0.2298039197921753,0.3085744082927704,tsmixer_tslib_solar_AL_pl336_s2021
TSMixer,,solar_AL,137,336,2022,0.26016777753829956,0.3273584544658661,tsmixer_tslib_solar_AL_pl336_s2022
TSMixer,,solar_AL,137,336,2023,0.2379230111837387,0.3136027157306671,tsmixer_tslib_solar_AL_pl336_s2023
TSMixer,,solar_AL,137,336,2024,0.25042736530303955,0.32081738114356995,tsmixer_tslib_solar_AL_pl336_s2024
TSMixer,,solar_AL,137,336,2025,0.23635394871234894,0.31232577562332153,tsmixer_tslib_solar_AL_pl336_s2025
TSMixer,,solar_AL,137,720,2021,0.2462325543165207,0.31449824571609497,tsmixer_tslib_solar_AL_pl720_s2021
TSMixer,,solar_AL,137,720,2022,0.24446316063404083,0.3149789869785309,tsmixer_tslib_solar_AL_pl720_s2022
TSMixer,,solar_AL,137,720,2023,0.24149499833583832,0.31403225660324097,tsmixer_tslib_solar_AL_pl720_s2023
TSMixer,,solar_AL,137,720,2024,0.24264805018901825,0.31170886754989624,tsmixer_tslib_solar_AL_pl720_s2024
TSMixer,,solar_AL,137,720,2025,0.23941947519779205,0.31150686740875244,tsmixer_tslib_solar_AL_pl720_s2025
TSMixer,,traffic,862,96,2021,0.5257012248039246,0.3616415858268738,tsmixer_tslib_traffic_pl96_s2021
TSMixer,,traffic,862,96,2022,0.5431638956069946,0.3692985475063324,tsmixer_tslib_traffic_pl96_s2022
TSMixer,,traffic,862,96,2023,0.5345556735992432,0.37007975578308105,tsmixer_tslib_traffic_pl96_s2023
TSMixer,,traffic,862,96,2024,0.5491435527801514,0.3659164011478424,tsmixer_tslib_traffic_pl96_s2024
TSMixer,,traffic,862,96,2025,0.5485312938690186,0.37587153911590576,tsmixer_tslib_traffic_pl96_s2025
TSMixer,,traffic,862,192,2021,0.5666258931159973,0.3874764144420624,tsmixer_tslib_traffic_pl192_s2021
TSMixer,,traffic,862,192,2022,0.5734265446662903,0.39851129055023193,tsmixer_tslib_traffic_pl192_s2022
TSMixer,,traffic,862,192,2023,0.5501298308372498,0.3784698247909546,tsmixer_tslib_traffic_pl192_s2023
TSMixer,,traffic,862,192,2024,0.539056658744812,0.37169092893600464,tsmixer_tslib_traffic_pl192_s2024
TSMixer,,traffic,862,192,2025,0.5620225667953491,0.38383471965789795,tsmixer_tslib_traffic_pl192_s2025
TSMixer,,traffic,862,336,2021,0.5750740170478821,0.39075443148612976,tsmixer_tslib_traffic_pl336_s2021
TSMixer,,traffic,862,336,2022,0.5723658204078674,0.3904961943626404,tsmixer_tslib_traffic_pl336_s2022
TSMixer,,traffic,862,336,2023,0.5641089081764221,0.38125503063201904,tsmixer_tslib_traffic_pl336_s2023
TSMixer,,traffic,862,336,2024,0.567600429058075,0.3825281858444214,tsmixer_tslib_traffic_pl336_s2024
TSMixer,,traffic,862,336,2025,0.5717511177062988,0.391395628452301,tsmixer_tslib_traffic_pl336_s2025
TSMixer,,traffic,862,720,2021,0.6260744333267212,0.42146238684654236,tsmixer_tslib_traffic_pl720_s2021
TSMixer,,traffic,862,720,2022,0.5999203324317932,0.3979259431362152,tsmixer_tslib_traffic_pl720_s2022
TSMixer,,traffic,862,720,2023,0.6090377569198608,0.41173258423805237,tsmixer_tslib_traffic_pl720_s2023
TSMixer,,traffic,862,720,2024,0.6081979274749756,0.4060748219490051,tsmixer_tslib_traffic_pl720_s2024
TSMixer,,traffic,862,720,2025,0.620563268661499,0.41646715998649597,tsmixer_tslib_traffic_pl720_s2025
Transformer,,electricity,321,96,2021,0.25931069254875183,0.35711291432380676,transformer_tslib_electricity_pl96_s2021
Transformer,,electricity,321,96,2022,0.26355254650115967,0.36284783482551575,transformer_tslib_electricity_pl96_s2022
Transformer,,electricity,321,96,2023,0.2544988989830017,0.3545036315917969,transformer_tslib_electricity_pl96_s2023
Transformer,,electricity,321,96,2024,0.26173561811447144,0.3597252368927002,transformer_tslib_electricity_pl96_s2024
Transformer,,electricity,321,96,2025,0.26273366808891296,0.3631560504436493,transformer_tslib_electricity_pl96_s2025
Transformer,,electricity,321,192,2021,0.26915961503982544,0.3677479922771454,transformer_tslib_electricity_pl192_s2021
Transformer,,electricity,321,192,2022,0.2770147919654846,0.37684059143066406,transformer_tslib_electricity_pl192_s2022
Transformer,,electricity,321,192,2023,0.26393547654151917,0.36231523752212524,transformer_tslib_electricity_pl192_s2023
Transformer,,electricity,321,192,2024,0.26818162202835083,0.36808836460113525,transformer_tslib_electricity_pl192_s2024
Transformer,,electricity,321,192,2025,0.2664682865142822,0.3647201657295227,transformer_tslib_electricity_pl192_s2025
Transformer,,electricity,321,336,2021,0.2740847170352936,0.36945921182632446,transformer_tslib_electricity_pl336_s2021
Transformer,,electricity,321,336,2022,0.27777376770973206,0.3746258318424225,transformer_tslib_electricity_pl336_s2022
Transformer,,electricity,321,336,2023,0.2804902493953705,0.37429279088974,transformer_tslib_electricity_pl336_s2023
Transformer,,electricity,321,336,2024,0.2855922281742096,0.3795595169067383,transformer_tslib_electricity_pl336_s2024
Transformer,,electricity,321,336,2025,0.2773686647415161,0.3717765212059021,transformer_tslib_electricity_pl336_s2025
Transformer,,electricity,321,720,2021,0.2947545647621155,0.3811284899711609,transformer_tslib_electricity_pl720_s2021
Transformer,,electricity,321,720,2022,0.2952275276184082,0.38208097219467163,transformer_tslib_electricity_pl720_s2022
Transformer,,electricity,321,720,2023,0.29061800241470337,0.37518882751464844,transformer_tslib_electricity_pl720_s2023
Transformer,,electricity,321,720,2024,0.2891971468925476,0.3741927146911621,transformer_tslib_electricity_pl720_s2024
Transformer,,electricity,321,720,2025,0.2940358817577362,0.37987321615219116,transformer_tslib_electricity_pl720_s2025
Transformer,,solar_AL,137,96,2021,0.20324286818504333,0.22200195491313934,transformer_tslib_solar_AL_pl96_s2021
Transformer,,solar_AL,137,96,2022,0.19498543441295624,0.21307604014873505,transformer_tslib_solar_AL_pl96_s2022
Transformer,,solar_AL,137,96,2023,0.21023130416870117,0.2222849279642105,transformer_tslib_solar_AL_pl96_s2023
Transformer,,solar_AL,137,96,2024,0.1852862536907196,0.2347376048564911,transformer_tslib_solar_AL_pl96_s2024
Transformer,,solar_AL,137,96,2025,0.19807717204093933,0.23195457458496094,transformer_tslib_solar_AL_pl96_s2025
Transformer,,solar_AL,137,192,2021,0.23838713765144348,0.24718254804611206,transformer_tslib_solar_AL_pl192_s2021
Transformer,,solar_AL,137,192,2022,0.2301338016986847,0.260261595249176,transformer_tslib_solar_AL_pl192_s2022
Transformer,,solar_AL,137,192,2023,0.2472861409187317,0.25048258900642395,transformer_tslib_solar_AL_pl192_s2023
Transformer,,solar_AL,137,192,2024,0.24624374508857727,0.25559258460998535,transformer_tslib_solar_AL_pl192_s2024
Transformer,,solar_AL,137,192,2025,0.2542264461517334,0.26645365357398987,transformer_tslib_solar_AL_pl192_s2025
Transformer,,solar_AL,137,336,2021,0.21715590357780457,0.25706714391708374,transformer_tslib_solar_AL_pl336_s2021
Transformer,,solar_AL,137,336,2022,0.24997644126415253,0.2588930130004883,transformer_tslib_solar_AL_pl336_s2022
Transformer,,solar_AL,137,336,2023,0.25978001952171326,0.2533091604709625,transformer_tslib_solar_AL_pl336_s2023
Transformer,,solar_AL,137,336,2024,0.23763608932495117,0.2634449303150177,transformer_tslib_solar_AL_pl336_s2024
Transformer,,solar_AL,137,336,2025,0.22844134271144867,0.259029358625412,transformer_tslib_solar_AL_pl336_s2025
Transformer,,solar_AL,137,720,2021,0.20645533502101898,0.2507933974266052,transformer_tslib_solar_AL_pl720_s2021
Transformer,,solar_AL,137,720,2022,0.21398408710956573,0.25493934750556946,transformer_tslib_solar_AL_pl720_s2022
Transformer,,solar_AL,137,720,2023,0.20073093473911285,0.2535451054573059,transformer_tslib_solar_AL_pl720_s2023
Transformer,,solar_AL,137,720,2024,0.2135511338710785,0.25589391589164734,transformer_tslib_solar_AL_pl720_s2024
Transformer,,solar_AL,137,720,2025,0.21297380328178406,0.2567203938961029,transformer_tslib_solar_AL_pl720_s2025
Transformer,,traffic,862,96,2021,0.6511561870574951,0.35604000091552734,transformer_tslib_traffic_pl96_s2021
Transformer,,traffic,862,96,2022,0.643043577671051,0.35308557748794556,transformer_tslib_traffic_pl96_s2022
Transformer,,traffic,862,96,2023,0.6804897785186768,0.38359758257865906,transformer_tslib_traffic_pl96_s2023
Transformer,,traffic,862,96,2024,0.7161234021186829,0.38405266404151917,transformer_tslib_traffic_pl96_s2024
Transformer,,traffic,862,96,2025,0.674354612827301,0.37513813376426697,transformer_tslib_traffic_pl96_s2025
Transformer,,traffic,862,192,2021,0.6632408499717712,0.3646771311759949,transformer_tslib_traffic_pl192_s2021
Transformer,,traffic,862,192,2022,0.6661270260810852,0.3663643002510071,transformer_tslib_traffic_pl192_s2022
Transformer,,traffic,862,192,2023,0.6954030394554138,0.38207653164863586,transformer_tslib_traffic_pl192_s2023
Transformer,,traffic,862,192,2024,0.6888272762298584,0.3748772144317627,transformer_tslib_traffic_pl192_s2024
Transformer,,traffic,862,192,2025,0.6859879493713379,0.373739629983902,transformer_tslib_traffic_pl192_s2025
Transformer,,traffic,862,336,2021,0.6580526828765869,0.35829463601112366,transformer_tslib_traffic_pl336_s2021
Transformer,,traffic,862,336,2022,0.6796818375587463,0.36833083629608154,transformer_tslib_traffic_pl336_s2022
Transformer,,traffic,862,336,2023,0.6683015823364258,0.36292794346809387,transformer_tslib_traffic_pl336_s2023
Transformer,,traffic,862,336,2024,0.7057285904884338,0.3804662823677063,transformer_tslib_traffic_pl336_s2024
Transformer,,traffic,862,336,2025,0.6692835688591003,0.3595055341720581,transformer_tslib_traffic_pl336_s2025
Transformer,,traffic,862,720,2021,0.6930041313171387,0.3764127194881439,transformer_tslib_traffic_pl720_s2021
Transformer,,traffic,862,720,2022,0.6853200197219849,0.3724213242530823,transformer_tslib_traffic_pl720_s2022
Transformer,,traffic,862,720,2023,0.6749261617660522,0.365978479385376,transformer_tslib_traffic_pl720_s2023
Transformer,,traffic,862,720,2024,0.6879976391792297,0.37115707993507385,transformer_tslib_traffic_pl720_s2024
Transformer,,traffic,862,720,2025,0.6659718155860901,0.35727065801620483,transformer_tslib_traffic_pl720_s2025
VarDrop,,electricity,321,96,2021,0.15195079147815704,0.24370314180850983,vardrop_electricity_pl96_s2021
VarDrop,,electricity,321,96,2022,0.15222470462322235,0.2442440688610077,vardrop_electricity_pl96_s2022
VarDrop,,electricity,321,96,2023,0.15176086127758026,0.24389538168907166,vardrop_electricity_pl96_s2023
VarDrop,,electricity,321,96,2024,0.15153618156909943,0.2436051070690155,vardrop_electricity_pl96_s2024
VarDrop,,electricity,321,96,2025,0.15145641565322876,0.243482768535614,vardrop_electricity_pl96_s2025
VarDrop,,electricity,321,192,2021,0.1670919507741928,0.2578306198120117,vardrop_electricity_pl192_s2021
VarDrop,,electricity,321,192,2022,0.16607074439525604,0.25680944323539734,vardrop_electricity_pl192_s2022
VarDrop,,electricity,321,192,2023,0.16560007631778717,0.2561953067779541,vardrop_electricity_pl192_s2023
VarDrop,,electricity,321,192,2024,0.1655736118555069,0.25614437460899353,vardrop_electricity_pl192_s2024
VarDrop,,electricity,321,192,2025,0.16610924899578094,0.2567848563194275,vardrop_electricity_pl192_s2025
VarDrop,,electricity,321,336,2021,0.18253499269485474,0.2742769718170166,vardrop_electricity_pl336_s2021
VarDrop,,electricity,321,336,2022,0.18238981068134308,0.2737259864807129,vardrop_electricity_pl336_s2022
VarDrop,,electricity,321,336,2023,0.18552613258361816,0.2770901918411255,vardrop_electricity_pl336_s2023
VarDrop,,electricity,321,336,2024,0.18132081627845764,0.27290070056915283,vardrop_electricity_pl336_s2024
VarDrop,,electricity,321,336,2025,0.18351764976978302,0.27493816614151,vardrop_electricity_pl336_s2025
VarDrop,,electricity,321,720,2021,0.21619392931461334,0.30141329765319824,vardrop_electricity_pl720_s2021
VarDrop,,electricity,321,720,2022,0.21648336946964264,0.30206766724586487,vardrop_electricity_pl720_s2022
VarDrop,,electricity,321,720,2023,0.2163541316986084,0.3018091320991516,vardrop_electricity_pl720_s2023
VarDrop,,electricity,321,720,2024,0.21800017356872559,0.3035663664340973,vardrop_electricity_pl720_s2024
VarDrop,,electricity,321,720,2025,0.22044427692890167,0.30551207065582275,vardrop_electricity_pl720_s2025
VarDrop,,solar_AL,137,96,2021,0.20252229273319244,0.23847855627536774,vardrop_solar_AL_pl96_s2021
VarDrop,,solar_AL,137,96,2022,0.20258204638957977,0.23889091610908508,vardrop_solar_AL_pl96_s2022
VarDrop,,solar_AL,137,96,2023,0.2023714780807495,0.23875746130943298,vardrop_solar_AL_pl96_s2023
VarDrop,,solar_AL,137,96,2024,0.2026413530111313,0.23821689188480377,vardrop_solar_AL_pl96_s2024
VarDrop,,solar_AL,137,96,2025,0.20110011100769043,0.23709914088249207,vardrop_solar_AL_pl96_s2025
VarDrop,,solar_AL,137,192,2021,0.2364317774772644,0.2623831629753113,vardrop_solar_AL_pl192_s2021
VarDrop,,solar_AL,137,192,2022,0.23749695718288422,0.2617184817790985,vardrop_solar_AL_pl192_s2022
VarDrop,,solar_AL,137,192,2023,0.23647645115852356,0.2626224458217621,vardrop_solar_AL_pl192_s2023
VarDrop,,solar_AL,137,192,2024,0.23646008968353271,0.2622874081134796,vardrop_solar_AL_pl192_s2024
VarDrop,,solar_AL,137,192,2025,0.23559436202049255,0.26175951957702637,vardrop_solar_AL_pl192_s2025
VarDrop,,solar_AL,137,336,2021,0.25135496258735657,0.2732982337474823,vardrop_solar_AL_pl336_s2021
VarDrop,,solar_AL,137,336,2022,0.2522934675216675,0.2749253213405609,vardrop_solar_AL_pl336_s2022
VarDrop,,solar_AL,137,336,2023,0.252775102853775,0.274537593126297,vardrop_solar_AL_pl336_s2023
VarDrop,,solar_AL,137,336,2024,0.25119996070861816,0.27423474192619324,vardrop_solar_AL_pl336_s2024
VarDrop,,solar_AL,137,336,2025,0.2511640191078186,0.27416926622390747,vardrop_solar_AL_pl336_s2025
VarDrop,,solar_AL,137,720,2021,0.25105756521224976,0.27438732981681824,vardrop_solar_AL_pl720_s2021
VarDrop,,solar_AL,137,720,2022,0.25212064385414124,0.27455371618270874,vardrop_solar_AL_pl720_s2022
VarDrop,,solar_AL,137,720,2023,0.25056391954421997,0.27393704652786255,vardrop_solar_AL_pl720_s2023
VarDrop,,solar_AL,137,720,2024,0.2517101764678955,0.27464786171913147,vardrop_solar_AL_pl720_s2024
VarDrop,,solar_AL,137,720,2025,0.25229838490486145,0.27509400248527527,vardrop_solar_AL_pl720_s2025
VarDrop,,traffic,862,96,2021,0.39632782340049744,0.27220389246940613,vardrop_traffic_pl96_s2021
VarDrop,,traffic,862,96,2022,0.3959551155567169,0.2725018560886383,vardrop_traffic_pl96_s2022
VarDrop,,traffic,862,96,2023,0.39527204632759094,0.27226385474205017,vardrop_traffic_pl96_s2023
VarDrop,,traffic,862,96,2024,0.39687028527259827,0.2728458642959595,vardrop_traffic_pl96_s2024
VarDrop,,traffic,862,96,2025,0.39638984203338623,0.27213916182518005,vardrop_traffic_pl96_s2025
VarDrop,,traffic,862,192,2021,0.41685599088668823,0.27992796897888184,vardrop_traffic_pl192_s2021
VarDrop,,traffic,862,192,2022,0.4171827435493469,0.280177503824234,vardrop_traffic_pl192_s2022
VarDrop,,traffic,862,192,2023,0.4176184833049774,0.2803060710430145,vardrop_traffic_pl192_s2023
VarDrop,,traffic,862,192,2024,0.41745445132255554,0.2805323898792267,vardrop_traffic_pl192_s2024
VarDrop,,traffic,862,192,2025,0.41845184564590454,0.2806408405303955,vardrop_traffic_pl192_s2025
VarDrop,,traffic,862,336,2021,0.43656960129737854,0.2888360023498535,vardrop_traffic_pl336_s2021
VarDrop,,traffic,862,336,2022,0.4359896779060364,0.2886403203010559,vardrop_traffic_pl336_s2022
VarDrop,,traffic,862,336,2023,0.43713104724884033,0.2893458604812622,vardrop_traffic_pl336_s2023
VarDrop,,traffic,862,336,2024,0.4377310574054718,0.2890329658985138,vardrop_traffic_pl336_s2024
VarDrop,,traffic,862,336,2025,0.43506142497062683,0.288377583026886,vardrop_traffic_pl336_s2025
VarDrop,,traffic,862,720,2021,0.4749692678451538,0.3081115484237671,vardrop_traffic_pl720_s2021
VarDrop,,traffic,862,720,2022,0.47244349122047424,0.30711841583251953,vardrop_traffic_pl720_s2022
VarDrop,,traffic,862,720,2023,0.4723537862300873,0.3075104057788849,vardrop_traffic_pl720_s2023
VarDrop,,traffic,862,720,2024,0.47424259781837463,0.308023601770401,vardrop_traffic_pl720_s2024
VarDrop,,traffic,862,720,2025,0.4697718024253845,0.30560049414634705,vardrop_traffic_pl720_s2025
iFlashformer,,electricity,321,96,2021,0.1484009176492691,0.240261048078537,iFlash_bf16_electricity_pl96_s2021
iFlashformer,,electricity,321,96,2022,0.14814695715904236,0.23975060880184174,iFlash_bf16_electricity_pl96_s2022
iFlashformer,,electricity,321,96,2023,0.14774206280708313,0.2391783744096756,iFlash_bf16_electricity_pl96_s2023
iFlashformer,,electricity,321,96,2024,0.14771372079849243,0.23928332328796387,iFlashformer_electricity_pl96_s2024
iFlashformer,,electricity,321,96,2025,0.14808447659015656,0.23982179164886475,iFlashformer_electricity_pl96_s2025
iFlashformer,,electricity,321,192,2021,0.16415147483348846,0.25575289130210876,iFlash_bf16_electricity_pl192_s2021
iFlashformer,,electricity,321,192,2022,0.16519539058208466,0.25636088848114014,iFlash_bf16_electricity_pl192_s2022
