model,variant,dataset,N,pred_len,seed,MSE,MAE,provenance_id
VGFlash,,electricity,321,720,2022,0.2075154334306717,0.2981031537055969,vgflash_electricity_pl720_s2022
VGFlash,,electricity,321,720,2023,0.2122720181941986,0.30173587799072266,vgflash_electricity_pl720_s2023
VGFlash,,electricity,321,720,2024,0.21127653121948242,0.30040213465690613,vgflash_electricity_pl720_s2024
VGFlash,,electricity,321,720,2025,0.2115762084722519,0.30217939615249634,vgflash_electricity_pl720_s2025
VGFlash,,kamp,228,96,2021,0.3472827672958374,0.2442612200975418,vgflash_kamp_pl96_s2021
VGFlash,,kamp,228,96,2022,0.34758269786834717,0.24242429435253143,vgflash_kamp_pl96_s2022
VGFlash,,kamp,228,96,2023,0.2861596345901489,0.21600325405597687,vgflash_kamp_pl96_s2023
VGFlash,,kamp,228,96,2024,0.35858336091041565,0.2430448830127716,vgflash_kamp_pl96_s2024
VGFlash,,kamp,228,96,2025,0.2762744724750519,0.20685327053070068,vgflash_kamp_pl96_s2025
VGFlash,,kamp,228,192,2021,0.4392715096473694,0.28826379776000977,vgflash_kamp_pl192_s2021
VGFlash,,kamp,228,192,2022,0.42773547768592834,0.289065420627594,vgflash_kamp_pl192_s2022
VGFlash,,kamp,228,192,2023,0.4209683835506439,0.2807874083518982,vgflash_kamp_pl192_s2023
VGFlash,,kamp,228,192,2024,0.45373618602752686,0.2999277114868164,vgflash_kamp_pl192_s2024
VGFlash,,kamp,228,192,2025,0.41698896884918213,0.28416112065315247,vgflash_kamp_pl192_s2025
VGFlash,,kamp,228,336,2021,0.587391197681427,0.3554876446723938,vgflash_kamp_pl336_s2021
VGFlash,,kamp,228,336,2022,0.585759699344635,0.3605487644672394,vgflash_kamp_pl336_s2022
VGFlash,,kamp,228,336,2023,0.5509441494941711,0.3536757826805115,vgflash_kamp_pl336_s2023
VGFlash,,kamp,228,336,2024,0.555614709854126,0.355745792388916,vgflash_kamp_pl336_s2024
VGFlash,,kamp,228,336,2025,0.5561556816101074,0.35553932189941406,vgflash_kamp_pl336_s2025
VGFlash,,kamp,228,720,2021,0.9136865735054016,0.516498863697052,vgflash_kamp_pl720_s2021
VGFlash,,kamp,228,720,2022,0.9315071105957031,0.5153469443321228,vgflash_kamp_pl720_s2022
VGFlash,,kamp,228,720,2023,0.9217848181724548,0.5210711359977722,vgflash_kamp_pl720_s2023
VGFlash,,kamp,228,720,2024,0.9186784029006958,0.5206406116485596,vgflash_kamp_pl720_s2024
VGFlash,,kamp,228,720,2025,0.8914560079574585,0.5133994221687317,vgflash_kamp_pl720_s2025
VGFlash,,sdwpf,2144,96,2021,1.2015962600708008,0.5461486577987671,vgflash_sdwpf_pl96_s2021
VGFlash,,sdwpf,2144,96,2022,1.1729265451431274,0.5385445356369019,vgflash_sdwpf_pl96_s2022
VGFlash,,sdwpf,2144,96,2023,1.1814841032028198,0.5392529964447021,vgflash_sdwpf_pl96_s2023
VGFlash,,sdwpf,2144,96,2024,1.1471449136734009,0.5246666073799133,vgflash_sdwpf_pl96_s2024
VGFlash,,sdwpf,2144,96,2025,1.2346326112747192,0.5535985231399536,vgflash_sdwpf_pl96_s2025
VGFlash,,sdwpf,2144,192,2021,1.6973844766616821,0.6681707501411438,vgflash_sdwpf_pl192_s2021
VGFlash,,sdwpf,2144,192,2022,1.7095681428909302,0.6721938252449036,vgflash_sdwpf_pl192_s2022
VGFlash,,sdwpf,2144,192,2023,1.6018952131271362,0.6383619904518127,vgflash_sdwpf_pl192_s2023
VGFlash,,sdwpf,2144,192,2024,1.7155985832214355,0.6727657914161682,vgflash_sdwpf_pl192_s2024
VGFlash,,sdwpf,2144,192,2025,1.5434622764587402,0.6351761221885681,vgflash_sdwpf_pl192_s2025
VGFlash,,sdwpf,2144,336,2021,1.928322514158339,0.7161042208332372,vgflash_sdwpf_pl336_s2021
VGFlash,,sdwpf,2144,336,2022,1.940024740521849,0.7152997563416023,vgflash_sdwpf_pl336_s2022
VGFlash,,sdwpf,2144,336,2023,1.9271552693043708,0.7149683747179215,vgflash_sdwpf_pl336_s2023
VGFlash,,sdwpf,2144,336,2024,1.8078778859837372,0.686626932939635,vgflash_sdwpf_pl336_s2024
VGFlash,,sdwpf,2144,336,2025,1.9245768168597885,0.714342345757733,vgflash_sdwpf_pl336_s2025
VGFlash,,sdwpf,2144,720,2021,2.071743002956478,0.7584150144679028,vgflash_sdwpf_pl720_s2021
VGFlash,,sdwpf,2144,720,2022,2.094218853077928,0.7628043388668678,vgflash_sdwpf_pl720_s2022
VGFlash,,sdwpf,2144,720,2023,2.091775367544221,0.7612567934595844,vgflash_sdwpf_pl720_s2023
VGFlash,,sdwpf,2144,720,2024,2.116850866450579,0.7643815721372909,vgflash_sdwpf_pl720_s2024
VGFlash,,sdwpf,2144,720,2025,2.0994101068395685,0.7610962798268538,vgflash_sdwpf_pl720_s2025
VGFlash,,solar_AL,137,96,2021,0.1986728459596634,0.2346172332763672,vgflash_solar_AL_pl96_s2021
VGFlash,,solar_AL,137,96,2022,0.20086613297462463,0.23433847725391388,vgflash_solar_AL_pl96_s2022
VGFlash,,solar_AL,137,96,2023,0.20104986429214478,0.23552045226097107,vgflash_solar_AL_pl96_s2023
VGFlash,,solar_AL,137,96,2024,0.20182886719703674,0.23648156225681305,vgflash_solar_AL_pl96_s2024
VGFlash,,solar_AL,137,96,2025,0.20082329213619232,0.23518013954162598,vgflash_solar_AL_pl96_s2025
VGFlash,,solar_AL,137,192,2021,0.23363237082958221,0.2598433196544647,vgflash_solar_AL_pl192_s2021
VGFlash,,solar_AL,137,192,2022,0.2329288274049759,0.2591436207294464,vgflash_solar_AL_pl192_s2022
VGFlash,,solar_AL,137,192,2023,0.23206952214241028,0.2591848373413086,vgflash_solar_AL_pl192_s2023
VGFlash,,solar_AL,137,192,2024,0.23363015055656433,0.26030978560447693,vgflash_solar_AL_pl192_s2024
VGFlash,,solar_AL,137,192,2025,0.23239223659038544,0.2595086097717285,vgflash_solar_AL_pl192_s2025
VGFlash,,solar_AL,137,336,2021,0.24810700118541718,0.2726392447948456,vgflash_solar_AL_pl336_s2021
VGFlash,,solar_AL,137,336,2022,0.24778971076011658,0.27197614312171936,vgflash_solar_AL_pl336_s2022
VGFlash,,solar_AL,137,336,2023,0.24839849770069122,0.2724859416484833,vgflash_solar_AL_pl336_s2023
VGFlash,,solar_AL,137,336,2024,0.24834249913692474,0.2722153067588806,vgflash_solar_AL_pl336_s2024
VGFlash,,solar_AL,137,336,2025,0.246514230966568,0.27174681425094604,vgflash_solar_AL_pl336_s2025
VGFlash,,solar_AL,137,720,2021,0.2502651512622833,0.2745571434497833,vgflash_solar_AL_pl720_s2021
VGFlash,,solar_AL,137,720,2022,0.25068745017051697,0.2742147743701935,vgflash_solar_AL_pl720_s2022
VGFlash,,solar_AL,137,720,2023,0.2507668435573578,0.2746303081512451,vgflash_solar_AL_pl720_s2023
VGFlash,,solar_AL,137,720,2024,0.25078335404396057,0.2743883728981018,vgflash_solar_AL_pl720_s2024
VGFlash,,solar_AL,137,720,2025,0.2498667687177658,0.2748342454433441,vgflash_solar_AL_pl720_s2025
VGFlash,,traffic,862,96,2021,0.3950798809528351,0.2679624557495117,vgflash_traffic_pl96_s2021
VGFlash,,traffic,862,96,2022,0.3938305079936981,0.2663477957248688,vgflash_traffic_pl96_s2022
VGFlash,,traffic,862,96,2023,0.39345332980155945,0.26647108793258667,vgflash_traffic_pl96_s2023
VGFlash,,traffic,862,96,2024,0.39381319284439087,0.26661545038223267,vgflash_traffic_pl96_s2024
VGFlash,,traffic,862,96,2025,0.39813828468322754,0.2707785665988922,vgflash_traffic_pl96_s2025
VGFlash,,traffic,862,192,2021,0.4153878390789032,0.27523452043533325,vgflash_traffic_pl192_s2021
VGFlash,,traffic,862,192,2022,0.41568800806999207,0.275383859872818,vgflash_traffic_pl192_s2022
VGFlash,,traffic,862,192,2023,0.41646626591682434,0.2757246792316437,vgflash_traffic_pl192_s2023
VGFlash,,traffic,862,192,2024,0.41568008065223694,0.27526727318763733,vgflash_traffic_pl192_s2024
VGFlash,,traffic,862,192,2025,0.4159432649612427,0.275596022605896,vgflash_traffic_pl192_s2025
VGFlash,,traffic,862,336,2021,0.4300479292869568,0.2815532982349396,vgflash_traffic_pl336_s2021
VGFlash,,traffic,862,336,2022,0.4316132068634033,0.2824002504348755,vgflash_traffic_pl336_s2022
VGFlash,,traffic,862,336,2023,0.4312344789505005,0.2822461724281311,vgflash_traffic_pl336_s2023
VGFlash,,traffic,862,336,2024,0.4303106665611267,0.28209221363067627,vgflash_traffic_pl336_s2024
VGFlash,,traffic,862,336,2025,0.4303863048553467,0.2820078432559967,vgflash_traffic_pl336_s2025
VGFlash,,traffic,862,720,2021,0.4634319841861725,0.2996445298194885,vgflash_traffic_pl720_s2021
VGFlash,,traffic,862,720,2022,0.4627350866794586,0.29957541823387146,vgflash_traffic_pl720_s2022
VGFlash,,traffic,862,720,2023,0.4640083312988281,0.30023905634880066,vgflash_traffic_pl720_s2023
VGFlash,,traffic,862,720,2024,0.4637051820755005,0.2998000681400299,vgflash_traffic_pl720_s2024
VGFlash,,traffic,862,720,2025,0.46513819694519043,0.3014695942401886,vgflash_traffic_pl720_s2025
