model,variant,dataset,N,pred_len,seed,MSE,MAE,provenance_id
iFlashformer,,bdg2,2817,192,2024,5767924.0,13.80990219116211,ind_iFlash_bdg2_pl192_s2024
iFlashformer,,bdg2,2817,192,2025,5766772.5,13.749688148498535,ind_iFlash_bdg2_pl192_s2025
iFlashformer,,bdg2,2817,336,2021,3747525.75,13.954099655151367,ind_iFlash_bdg2_pl336_s2021
iFlashformer,,bdg2,2817,336,2022,3748439.75,14.015820503234863,ind_iFlash_bdg2_pl336_s2022
iFlashformer,,bdg2,2817,336,2023,3735506.0,13.82584285736084,ind_iFlash_bdg2_pl336_s2023
iFlashformer,,bdg2,2817,336,2024,3752318.5,13.978519439697266,ind_iFlash_bdg2_pl336_s2024
iFlashformer,,bdg2,2817,336,2025,3758218.0,14.01005744934082,ind_iFlash_bdg2_pl336_s2025
iFlashformer,,bdg2,2817,720,2021,2560118.0,15.58840560913086,ind_iFlash_bdg2_pl720_s2021
iFlashformer,,bdg2,2817,720,2022,2581431.25,15.678534507751465,ind_iFlash_bdg2_pl720_s2022
iFlashformer,,bdg2,2817,720,2023,2558217.5,15.578864097595215,ind_iFlash_bdg2_pl720_s2023
iFlashformer,,bdg2,2817,720,2024,2523232.75,15.304070472717285,ind_iFlash_bdg2_pl720_s2024
iFlashformer,,bdg2,2817,720,2025,2537592.5,15.406515121459961,ind_iFlash_bdg2_pl720_s2025
iFlashformer,,care_wind,238,96,2021,1.4834871292114258,0.45268023014068604,ind_iFlash_care_wind_pl96_s2021
iFlashformer,,care_wind,238,96,2022,1.5513598918914795,0.4789397716522217,ind_iFlash_care_wind_pl96_s2022
iFlashformer,,care_wind,238,96,2023,1.5580027103424072,0.4830333888530731,ind_iFlash_care_wind_pl96_s2023
iFlashformer,,care_wind,238,96,2024,1.5579500198364258,0.4806821942329407,ind_iFlash_care_wind_pl96_s2024
iFlashformer,,care_wind,238,96,2025,1.5045685768127441,0.4596923589706421,ind_iFlash_care_wind_pl96_s2025
iFlashformer,,care_wind,238,192,2021,1.798311471939087,0.538824200630188,ind_iFlash_care_wind_pl192_s2021
iFlashformer,,care_wind,238,192,2022,1.8139240741729736,0.5414332151412964,ind_iFlash_care_wind_pl192_s2022
iFlashformer,,care_wind,238,192,2023,1.822495698928833,0.544571578502655,ind_iFlash_care_wind_pl192_s2023
iFlashformer,,care_wind,238,192,2024,1.8203037977218628,0.5466694831848145,ind_iFlash_care_wind_pl192_s2024
iFlashformer,,care_wind,238,192,2025,1.7966992855072021,0.5362582802772522,ind_iFlash_care_wind_pl192_s2025
iFlashformer,,care_wind,238,336,2021,2.044344902038574,0.5976523756980896,ind_iFlash_care_wind_pl336_s2021
iFlashformer,,care_wind,238,336,2022,2.070202112197876,0.6073387861251831,ind_iFlash_care_wind_pl336_s2022
iFlashformer,,care_wind,238,336,2023,2.0708272457122803,0.6053900718688965,ind_iFlash_care_wind_pl336_s2023
